id,name,party,position,state,state_id,district,district_id,state_district,incumbency,sv_pp,ine_profile,age,sex,webpage,social_media,prop_1,prop_2,prop_gender,ine_pp,sv_d,ine_d,webpage_d,social_media_d,facebook,instagram,twitter,youtube,tiktok,pan,pri,prd,pvem,pt,mc,morena,pan_pri_prd,pan_pri,pan_prd,pri_prd,pvem_pt_morena,pvem_pt,pvem_morena,pt_morena,total_counted,total_registered,earned_votes,prop_votes,prop_participation,win
280andrmc,andrea garcia garcia,mc,sen,tamaulipas,28,no aplica,0,28_0,0,https://datacenter.sabervotar.mx/public/images/candidatos/838009144-T-1715024795.jpg,https://candidaturas.ine.mx/detalleCandidato/157/2,38,f,NA,"https://www.facebook.com/andreagarciamx, http://www.instagram.com/andreagarciamx, https://www.tiktok.com/andrea.garcia.mx","salud: abasto de medicamentos (compra consolidad efectiva). cobertura y acceso salarios dignos más personal, mejores condiciones agua: presupuesto infraestructura mejores programas energía sustentable energías limpias y renovables menos contaminación más vida campo :tecnología e innovación presupuesto agricultura sostenible","nearshoring :más trabajo y mejores oportunidades de desarrollo económico, trabajos dignos. seguridad: más policías, mando civil, capacitación y universidades, mejores, salarios y equipo. educación de calidad más oferta tiempo completo. reforma fiscal progresiva seguir apoyando 40 horas. jornada digna.","como senadora quiero garantizar que exista un mayor apoyo a las mujeres, más autonomía salarial, igualdad de ingresos, apoyo para la atención integral de la salud de la mujer, apoyo agrario para la mujer, mejorar el sistema de cuidado y, por supuesto, salud. el empleo temporal en zonas rurales que, aunque ya está en la ley en tamaulipas, no existe.",https://candidaturas.ine.mx/cycc/img/fotocandidato/157.jpg,1,1,0,1,https://www.facebook.com/andreagarciamx,NA,NA,NA,https://www.tiktok.com/andrea.garcia.mx,365024,58936,12922,185163,49394,113027,742661,10198,8918,450,130,0,0,0,0,1626001,2853592,113027,0.06951225737253544,0.5698085080137595,0
280artupan,arturo fidel nuñez ruiz,pan_pri_prd,sen,tamaulipas,28,no aplica,0,28_0,0,https://datacenter.sabervotar.mx/public/images/candidatos/1584751420-T-1715027396.jpg,https://candidaturas.ine.mx/detalleCandidato/989/2,48,m,https://arturonunezruiz.com,"https://facebook.com/arturonunezruiz, https://twitter.com/arturonunezruiz, https://instagram.com/arturo.nunezruiz, https://youtube.com/arturonunezruiz, https://tiktok.com/@arturonunezruiz","sin duda, la primera y gran propuesta es que regrese la paz, la tranquilidad y la prosperidad a mexico y tamaulipas. para esto, pretendo impulsar un programa nacional que permita que la policia sea bien pagada, bien capacitada, con seguro de gastos medicos, seguro de vida, becas para los hijos del policia, vivienda para los policias, descansos correctos, etc.","promover, impulsar y gestionar el mayor programa de toda la historia de mexico para el desarrollo del emprendimiento. mexico debe convertirse en el mayor generador de micro y medianos negocios. aprovechando, la relocalizacion mundial de empresas, se debe de capacitar al joven y no tan joven, para que se capacite y emprenda en negocios derivados de la relocalizacion de empresas en mexico.",mujeres: mi propuesta es generar incentivos fiscales y economicos para la igualdad de salarios y prestaciones para los hombres y mujeres. discapacitados: establecer y vigilar esquemas que permitan la incorporacion de los invidentes al mercado laboral y politico. adultos mayores: eficientizar esquema de entrega de recursos a las personas de la tercera edad que involucren procesos tecnologicos que permitan que los adultos mayores no tengan que batallar para poder cobrar su pension o tener acceso a la revista. jovenes: involucrar a los jovenes en los nuevos procesos tecnologicos que nos permitan generar gobiernos modernos y ciudades tecnologicas.,https://candidaturas.ine.mx/cycc/img/fotocandidato/989.jpg,1,1,1,1,NA,NA,https://twitter.com/arturonunezruiz,NA,NA,365024,58936,12922,185163,49394,113027,742661,10198,8918,450,130,0,0,0,0,1626001,2853592,456578,0.28079810529021815,0.5698085080137595,0
280cendpt,cendy yarelly robles mendez,pt,sen,tamaulipas,28,no aplica,0,28_0,0,https://datacenter.sabervotar.mx/public/images/candidatos/1260100524-T-1715028414.jpg,https://candidaturas.ine.mx/detalleCandidato/1176/2,40,f,http://www.cendyrobles.com.mx/,"https://www.facebook.com/cendyrobles, https://twitter.com/cendyrobles, https://www.instagram.com/cendyrobles/, https://youtube.com/cendyrobles, https://www.tiktok.com/@cendyrobles.com","seguridad para los nuevos laredenses, mayores incentivos fiscales para quien invierta en la frontera de méxico y la creación del mejor sistema de guarderías de todo méxico. la educación es lo más importante, si tenemos una población mal educada, no vamos a poder eliminar la discriminación social que padece nuestra gente.","la ciudad de nuevo laredo, así como el resto de la frontera de méxico, necesitan mayores incentivos fiscales para que aumentemos aún más las inversiones en méxico, que haya más creación de empresas y por ende, más empleos y una mejor economía en nuestras fronteras la necesidad de transformar el sistema educativo en tamaulipas y replicar el exitoso programa de guarderías.","debido a que el problema de violencia e inseguridad en contra de las mujeres se ha agravado en los últimos años, mi propuesta es aumentar la seguridad para las mujeres que se les proporcione un kit para resguardar la seguridad, atender en una línea exclusiva el maltrato hacia ellas y apoyarlas con psicólogos, médicos y resguardo en caso de necesitarlo.",https://candidaturas.ine.mx/cycc/img/fotocandidato/1176.jpg,1,1,1,1,https://www.facebook.com/cendyrobles,https://www.instagram.com/cendyrobles/,https://twitter.com/cendyrobles,NA,https://www.tiktok.com/@cendyrobles.com,365024,58936,12922,185163,49394,113027,742661,10198,8918,450,130,0,0,0,0,1626001,2853592,49394,0.030377595093729955,0.5698085080137595,0
280davimc,david carlos feliciano cordero herrera,mc,sen,tamaulipas,28,no aplica,0,28_0,0,https://datacenter.sabervotar.mx/public/images/candidatos/580788280-T-1715025580.jpg,https://candidaturas.ine.mx/detalleCandidato/159/2,36,m,NA,"https://www.facebook.com/licdacor/, https://twitter.com/ldacor, https://www.instagram.com/lic.dacor/?igshid=nomwyqrvwrbb, https://www.youtube.com/channel/ucldsx6ndcw24v7vgdwfuxqg, https://www.tiktok.com/@lic.dacor","contrapeso a los poderes públicos. se debe de garantizar la transparencia y legalidad en el ejercicio público. por lo cual se propone: vigilancia de los programas de gobierno, en particular de la política social. con ello, defenderemos a diestra y siniestra los programas sociales en beneficio de la sociedad mexicana, en el ámbito federal, pues no permitiremos de ninguna manera que laceren los derechos y oportunidades de nuestra niñez y juventud con recortes presupuestales que impactan de manera negativa a la sociedad.","seguimiento al ejercicio del gasto público. evaluación del trabajo de las secretarías gubernamentales. con estas medidas se logrará elevar el control de gasto público, regular con más eficiencia los presupuestos de ingresos y egresos bajo criterios de racionalidad, austeridad y ahorro, impedir el crecimiento desproporcionado de la deuda pública, invitar a la ciudadanía a conocer de cerca los proyectos, así como fomentar la participación. como contrapeso del ejecutivo, trabajaremos arduamente en la disminución y eliminación de las excesivas tributaciones que rebasan por mucho la nacional. tal es el caso específico del control vehicular, en el que se pagan más de $1,300.00 pesos por una simple mica con valor comercial de 14 pesos.","se implementará un sistema nacional de cuidados, para que el estado preste servicios de cuidado para niñas, niños, adolescentes, adultos mayores, personas enfermas y con discapacidad; así como programas de escuelas con jornadas extendidas y servicio de alimentación. también, se fortalecerán los centros de justicia para mujeres para que, además del acompañamiento al caso penal, se implementen mecanismos de justicia restaurativa, cuando las víctimas así lo soliciten; y, se supervisará que las órdenes y medidas de protección a víctimas de delitos relacionados con violencia de género sean eficaces.",https://candidaturas.ine.mx/cycc/img/fotocandidato/159.jpg,1,1,0,1,https://www.facebook.com/licdacor/,https://www.instagram.com/lic.dacor/?igshid=nomwyqrvwrbb,https://twitter.com/ldacor,https://www.youtube.com/channel/ucldsx6ndcw24v7vgdwfuxqg,https://www.tiktok.com/@lic.dacor,365024,58936,12922,185163,49394,113027,742661,10198,8918,450,130,0,0,0,0,1626001,2853592,113027,0.06951225737253544,0.5698085080137595,0
280eugepve,eugenio javier hernandez flores,pvem,sen,tamaulipas,28,no aplica,0,28_0,0,https://datacenter.sabervotar.mx/public/images/candidatos/1796558877-T-1715026621.jpg,https://candidaturas.ine.mx/detalleCandidato/328/2,64,m,NA,"https://www.facebook.com/eugeniohdzflorestam/, https://twitter.com/eugeniohdzftam, https://www.instagram.com/eugeniohdzflores/, https://www.youtube.com/eugeniohdzflorestam, https://www.tiktok.com/@eugeniohdzflores","como aliados de la 4t, representan un respaldo clave para continuar con el proyecto de transformación liderado por la doctora claudia sheinbaum. este respaldo se traduce en el apoyo a una serie de proyectos fundamentales que forman parte de los 100 compromisos de la próxima presidenta de méxico. uno de los pilares de este proyecto es la garantía de una pensión universal para las personas adultas mayores a partir de los 65 años, así como el respaldo a personas con discapacidad. además, se impulsa el programa de jóvenes construyendo el futuro y se promueve un programa de bienestar para niños y niñas de madres trabajadoras. el apoyo bimestral a mujeres de 60 a 64 años que han dedicado su vida al cuidado de sus familias representa un reconocimiento importante a su labor, proporcionándoles un respaldo económico equivalente a la mitad de la pensión de aquellos mayores de 65 años. asimismo, se propone una beca universal para estudiantes de preescolar, primaria y secundaria en instituciones públicas, garantizando el acceso a la educación desde las etapas tempranas de la vida. en el ámbito electoral, se plantea una iniciativa de reforma constitucional para asegurar el sufragio efectivo, no reelección a partir del 2030, así como una reforma al sistema electoral que fortalezca la democracia participativa. esto incluye medidas como la revocación de mandato, consultas populares, y la elección de consejeros electorales y magistrados mediante voto popular.","en el ámbito económico, se propone impulsar el aumento del salario mínimo y recuperar pensiones justas revirtiendo reformas regresivas. también se busca garantizar la seguridad social para trabajadores repartidores de aplicaciones telefónicas globales y promover la transición energética hacia fuentes renovables. en cuanto a infraestructura y desarrollo regional, se plantea fortalecer la coordinación con estados unidos para mejorar los cruces fronterizos y promover la inversión privada extranjera y nacional. además, se propone consolidar la guardia nacional y fortalecer las defensorías públicas para garantizar el acceso a la justicia. finalmente, se destaca la importancia de impulsar proyectos de desarrollo portuario y logístico, con el objetivo de convertir a méxico en una potencia en este ámbito. esto implica la mejora y ampliación de puertos, aduanas y conexiones ferroviarias para facilitar el tránsito de mercancías y promover el desarrollo regional en todo el país. en resumen, el voto para eugenio y maki representa un respaldo fundamental para continuar con el proyecto de transformación liderado por claudia sheinbaum, abarcando una amplia gama de áreas que van desde la protección social y los derechos humanos hasta el desarrollo económico y la infraestructura.","reconozco la importancia de abordar la igualdad de género y promover la inclusión en todos los ámbitos de la sociedad. mis propuestas en materia de género se centran en varios aspectos clave:promoveré leyes que fomenten el acceso igualitario de las mujeres al empleo, la educación y el emprendimiento; erradicación de la violencia de género. trabajaré en la implementación y fortalecimiento de leyes y políticas que protejan a las mujeres y niñas contra la violencia de género en todas sus formas, incluyendo la violencia doméstica, el acoso sexual y la trata de personas; promoción de la igualdad en la educación. me comprometo a promover la igualdad de oportunidades en la educación, asegurando que todas las niñas tengan acceso a una educación de calidad y a oportunidades de aprendizaje en áreas stem ciencia, tecnología, ingeniería y matemáticas, donde tradicionalmente han estado subrepresentadas. defenderé el acceso de las mujeres a servicios de salud sexual y reproductiva de calidad, incluyendo la contracepción y el acceso seguro al aborto en casos de violación, riesgo para la vida de la madre o malformaciones fetales incompatibles con la vida; lucha contra la discriminación. trabajaré para eliminar la discriminación por motivos de género en todas sus formas, incluyendo la discriminación salarial, el acceso desigual a oportunidades de desarrollo profesional y la perpetuación de estereotipos de género nocivos en los medios de comunicación y la cultura popular. en resumen, mi compromiso es trabajar incansablemente para avanzar hacia una sociedad más justa e igualitaria.",https://candidaturas.ine.mx/cycc/img/fotocandidato/328.jpg,1,1,0,1,https://www.facebook.com/eugeniohdzflorestam/,https://www.instagram.com/eugeniohdzflores/,https://twitter.com/eugeniohdzftam,https://www.youtube.com/eugeniohdzflorestam,https://www.tiktok.com/@eugeniohdzflores,365024,58936,12922,185163,49394,113027,742661,10198,8918,450,130,0,0,0,0,1626001,2853592,185163,0.11387631372920434,0.5698085080137595,0
280imelpan,imelda margarita sanmiguel sanchez,pan_pri_prd,sen,tamaulipas,28,no aplica,0,28_0,0,https://datacenter.sabervotar.mx/public/images/candidatos/657110212-T-1715669717.jpg,https://candidaturas.ine.mx/detalleCandidato/255/2,40,f,NA,"https://www.facebook.com/imeldasanmiguelsanchez?mibextid=zbwkwl, https://twitter.com/imesanmiguel, https://www.instagram.com/imeldasanmiguels?igsh=mxh1bhy3ynj0yjvqmg==, https://www.tiktok.com/@imeldasanmiguels","estrategias de seguridad, con una nueva policía federal de caminos que se dediquen a garantizar la seguridad de los mexicanos. policías preparados, donde además sus familias tengan seguro y ellos sueldos bien pagados. nos comprometemos cómo una de las líneas estratégicas para recuperar la paz, se establecerá que ningún policía ganará menos de 20 mil pesos y recibirán beneficios como seguro de vida, atención médica, créditos de vivienda y becas para sus hijos. ¡cuidaremos a quienes nos cuidan!","los apoyos sociales de los adultos mayores se van a garantizar y además se ampliará el programa a 60 años y más porque la situación del país necesita que más familias se vean beneficiadas con este programa. que no les quede duda que estos apoyos seguirán respaldados en la constitución y para eso estaremos ahí los diputados y senadores para hacer valer los derechos de todos los adultos mayores, además las mujeres que no cumplan con la edad, pero se encuentren en situación vulnerable será acreedora de la tarjeta mexicana, donde a cada una de ellas se le depositarán 5 mil pesos al mes para que puedan ayudar a sacar a sus hijos adelante.","voy de la mano para apoyar a xóchitl gálvez en las propuestas en apoyo a las mujeres vivir sin miedo: cero tolerancia a la violencia contra niñas y mujeres y cero impunidad para agresores sexuales. atención oportuna a órdenes de protección. todo el apoyo del estado para madres buscadoras. policías y fiscalías especializadas y suficientes, y reparación del daño. tarjeta mexicana: toda mujer en situación de vulnerabilidad contará con una tarjeta en donde recibirá un apoyo que le permitirá solventar sus gastos. la tarjeta dará 5,000 pesos mensuales. sistema nacional de cuidados: con estancias infantiles, escuelas de tiempo completo, médico en tu casa, aldeas del saber y universidades de la vida para que, si lo desean, las mujeres puedan dejar de ser cuidadoras y dedicarse a lo que deseen. la escuela será el primer escalón hacia la igualdad: con la beca libertad podrán concluir sus estudios, especialmente niñas indígenas y en zonas rurales. más jóvenes en carreras stem. escuela digna y útiles escolares para todas. la escuela será un lugar seguro. siempre contigo: las niñas y los niños huérfanos por feminicidio son nuestras hijas e hijos. contarán con una beca económica y educativa hasta que concluyan sus estudios. vivas nos queremos: ninguna mujer en mi gobierno morirá por enfermedades que pueden prevenirse y atenderse oportunamente. tratamiento gratuito para cáncer, vacunación contra el papiloma para niñas y niños. salud sexual y reproductiva para todas, apoyo a mujeres embarazadas y ¡seguro popular!.",https://candidaturas.ine.mx/cycc/img/fotocandidato/255.jpg,1,1,0,1,https://www.facebook.com/imeldasanmiguelsanchez?mibextid=zbwkwl,https://www.instagram.com/imeldasanmiguels?igsh=mxh1bhy3ynj0yjvqmg==,https://twitter.com/imesanmiguel,NA,https://www.tiktok.com/@imeldasanmiguels,365024,58936,12922,185163,49394,113027,742661,10198,8918,450,130,0,0,0,0,1626001,2853592,456578,0.28079810529021815,0.5698085080137595,0
280josept,jose francisco chavira martinez,pt,sen,tamaulipas,28,no aplica,0,28_0,0,https://datacenter.sabervotar.mx/public/images/candidatos/294112810-T-1715030378.jpg,https://candidaturas.ine.mx/detalleCandidato/2059/2,54,m,http://www.pt-tamaulipas.org/,https://www.facebook.com/chavirasabe,"mayor seguridad en las fronteras durante su ingreso a méxico, así como en su traslado al interior del país, que el gobierno ponga un banco especial, así como los bancos que tiene de bienestar, se utilice para que los migrantes envíen sus remesas de dinero y que no les roben parte de ese dinero que envíen, porque el dólar se lo pagan muy barato y les cobran unas tarifas muy altas, la construcción de mejores carreteras en el estado, de cuatro carriles y gratuitas, así como el impulso al sector agropecuario, para lograr la autosuficiencia alimentaria y el desarrollo rural.","a los migrantes ponerles más seguridad para que su ingreso, su traslado a su ciudad de origen, sea más seguro, garantizar seguridad y brindar apoyo vial, así como buscar mayores incentivos fiscales para las empresas en la región. realizar un diagnóstico de la situación en tamaulipas y trabajar en conjunto con expertos para crear proyectos de visión, transformar el sistema educativo en tamaulipas.","promover reformas legislativas que otorguen el derecho a la maternidad libre y voluntaria, acompañándolas de programas de educación sexual, paternidad responsable y métodos, protección y apoyos sociales para que se beneficie más la gente y proteger a todos por igual. apoyar a nuestros pescadores, campesinos y agricultores para hacer de tamaulipas un lugar productivo, próspero y floreciente, donde no falte lo necesario para seguir avanzando en nuestras metas y propósito de desarrollo.",https://candidaturas.ine.mx/cycc/img/fotocandidato/2059.jpg,1,1,1,1,https://www.facebook.com/chavirasabe,NA,NA,NA,NA,365024,58936,12922,185163,49394,113027,742661,10198,8918,450,130,0,0,0,0,1626001,2853592,49394,0.030377595093729955,0.5698085080137595,0
280josemor,jose ramon gomez leal,morena,sen,tamaulipas,28,no aplica,0,28_0,0,https://datacenter.sabervotar.mx/public/images/candidatos/1761454199-T-1715029500.jpg,https://candidaturas.ine.mx/detalleCandidato/1402/2,46,m,NA,"https://www.facebook.com/jrgomezleal?locale=es_la, https://twitter.com/jrgomezleal, https://www.instagram.com/jrgomezleal/, https://www.tiktok.com/@joseramongomezjr","respaldar desde el senado de la república las iniciativas en favor de la población en general que proponga la candidata claudia sheinbaum, así como realizar el blindaje a nivel constitucional de las pensiones y las becas para la población en general, hasta lograr que se vuelvan de nivel constitucional.","realizar la generación de las reformas necesarias para que el pueblo de tamaulipas pueda acceder a tarifas eléctricas justas, así como el poder acceder al agua del río soto, la marina y ser utilizada por medio de mecanismos de captación, transporte y distribución para el combate de la sequía.","quiero proponer una ley para tipificar el acecho, es decir, que seguir a alguien sin su permiso, investigar sobre su vida privada sin razón y acecharlo en redes sociales se convierta en un delito serio a nivel nacional. esto significa que, si alguien te sigue, busca información sobre ti sin tu consentimiento o te acecha por redes sociales, esa persona enfrentará castigos legales. esta ley busca proteger a todas las personas, especialmente a las mujeres y grupos que sufren más este tipo de acecho, asegurando que se sientan seguras en su vida diaria.",https://candidaturas.ine.mx/cycc/img/fotocandidato/1402.jpg,1,1,0,1,https://www.facebook.com/jrgomezleal?locale=es_la,https://www.instagram.com/jrgomezleal/,https://twitter.com/jrgomezleal,NA,https://www.tiktok.com/@joseramongomezjr,365024,58936,12922,185163,49394,113027,742661,10198,8918,450,130,0,0,0,0,1626001,2853592,742661,0.4567408015124222,0.5698085080137595,1
280makipve,maki esther ortiz dominguez,pvem,sen,tamaulipas,28,no aplica,0,28_0,0,https://datacenter.sabervotar.mx/public/images/candidatos/1640834777-T-1713659606.jpg,https://candidaturas.ine.mx/detalleCandidato/781/2,61,f,NA,"https://www.facebook.com/makiortizd?mibextid=rs40ab7s9ucbxw6v, https://twitter.com/makiortizd?t=m4wqwolhvcr4rprjne1raq&s=08 yotube:, https://www.instagram.com/makiortizd/, https://youtube.com/@makiortizd?si=vr5uf9bkrsc1yajo, https://www.tiktok.com/@maki.ortiz?lang=es","una de mis propuestas será la integración funcional del sector salud, que consiste en utilizar la infraestructura, la tecnología y los recursos humanos de las instituciones de salud mediante convenios entre todas estas instituciones, permitiendo el acceso a todos los mexicanos. adicionalmente, buscaremos implementar un expediente clínico electrónico portable, accesible con una identificación o número único, que pueda ser consultado en cualquier institución pública en caso de necesidad de atención médica, en cualquier parte de la república mexicana. otra de mis iniciativas es que existan las becas de titulación en todo el país para que los títulos profesionales sean pagados de manera tripartita por municipio, estado y federación. de tal manera que todos los jóvenes universitarios puedan salir con un título profesional que les dé la oportunidad de un mejor salario en sus primeros empleos. asimismo mismo, apoyaremos las iniciativas del presidente para que se garantice el retiro digno de los trabajadores con el 100 de su último salario, además de la iniciativa que tiene como objetivo garantizar la educación universitaria gratuita.","impulsar la producción de medicamentos básicos dentro del país, para que se garantice el abastecimiento de medicamentos de enfermedades y tratamiento contra el cáncer así como crear la fiscalía de la mujer, misma que estará integrada por mujeres que cuenten con especialización en impartición de justicia con perspectiva de género.","impulsaremos leyes que promuevan la igualdad de género en todos los ámbitos de la sociedad. esto incluirá medidas para eliminar la discriminación y la violencia de género, así como para garantizar la participación equitativa de las mujeres en la vida política, económica y social del estado. para lograr la igualdad sustantiva, promoveremos iniciativas que permitan mayores oportunidades laborales en igualdad de condiciones. para ello, promoveremos un descuento en el impuesto sobre la renta (isr) para las mujeres, como medida para reducir la brecha salarial existente entre hombres y mujeres que desempeñan los mismos trabajos. otro de mis compromisos será apoyar las propuestas que recogimos a través del movimiento por ella, por todas en donde en un caso de violencia intrafamiliar el violento salga de la casa, aunque este sea el dueño de la misma, al igual que la propuesta para evitar los embarazos de los adolescentes, donde se prohíba contraer matrimonio aún con el permiso de los padres si es menor de edad. por otra parte, para eliminar la discriminación, promoveremos iniciativas que garanticen el acceso a oportunidades laborales, educación especial y de rehabilitación integral para personas con discapacidad.",https://candidaturas.ine.mx/cycc/img/fotocandidato/781.jpg,1,1,0,1,https://www.facebook.com/makiortizd?mibextid=rs40ab7s9ucbxw6v,https://www.instagram.com/makiortizd/,https://twitter.com/makiortizd?t=m4wqwolhvcr4rprjne1raq&s=08 yotube:,NA,https://www.tiktok.com/@maki.ortiz?lang=es,365024,58936,12922,185163,49394,113027,742661,10198,8918,450,130,0,0,0,0,1626001,2853592,185163,0.11387631372920434,0.5698085080137595,0
280olgamor,olga patricia sosa ruiz,morena,sen,tamaulipas,28,no aplica,0,28_0,0,https://datacenter.sabervotar.mx/public/images/candidatos/1004048196-T-1715663466.jpg,https://candidaturas.ine.mx/detalleCandidato/1238/2,49,f,NA,"https://www.facebook.com/olgasosar, https://twitter.com/olgapsosa, https://www.instagram.com/olgapsosa/, https://www.youtube.com/channel/ucvqpokh37zhctdwifjkbprw, https://www.tiktok.com/@olgapsosa?lang=es","consolidar el sistema nacional de cuidados, para incorporar a más mujeres y jóvenes al mundo laboral. impulsar el seguro de desempleo y mi primer                                                                                                                                                                   empleo.","policía para el cuidado y protección de zonas turísticas. apoyo integral a hijos e hijas de policías, guardia, sedena y semar que sean víctimas indirectas. igualdad salarial entre hombres y                                                                                                 mujeres.",impulsar la tipificación penal de violencia ácida como tentativa de homicidio. tipificar la investigación por tentativa de feminicidio. imprescriptibilidad del                                                                                                                                                                                                                                                               feminicidio.,https://candidaturas.ine.mx/cycc/img/fotocandidato/1238.jpg,1,1,0,1,https://www.facebook.com/olgasosar,https://www.instagram.com/olgapsosa/,https://twitter.com/olgapsosa,https://www.youtube.com/channel/ucvqpokh37zhctdwifjkbprw,https://www.tiktok.com/@olgapsosa?lang=es,365024,58936,12922,185163,49394,113027,742661,10198,8918,450,130,0,0,0,0,1626001,2853592,742661,0.4567408015124222,0.5698085080137595,1
290alfomc,alfonso gonzalez corona,mc,sen,tlaxcala,29,no aplica,0,29_0,0,https://datacenter.sabervotar.mx/public/images/candidatos/1169358656-T-1715035579.jpg,https://candidaturas.ine.mx/detalleCandidato/163/2,28,m,NA,"https://www.facebook.com/share/v3bcxzgrweuhcowb/?mibextid=eqy6cl, https://twitter.com/ponchoiv, https://www.instagram.com/ponchogonzaleztlx?igsh=mtnjzgs4dw9rcjf6zw3d3d&utm_source=qr, https://www.tiktok.com/@ponchogonzaleztlx?_t=8kcqwoezlli&_r=1","salvar y cuidar nuestra agua, a pesar de ser un recurso que pensaríamos que es bastante, lo cierto es que nos lo hemos estado acabando de manera irresponsable. y aunque hay personas que hacemos el esfuerzo para salvarlo, la mayoría de las personas, empresas y personas poderosas abusan de su posición para explotar este recurso sin considerar que su abuso afecta a generaciones presentes y futuras, donde es necesario cuidar el agua, castigar a los que la malgastan y procurar una repartición equitativa.","acceso a la primer vivienda, en donde las y los jóvenes no veamos como un sueño lejano el poder tener una casa o un terreno, en donde el gobierno dé apoyos económicos para su enganche, donde los gobiernos repartan servicios en donde los terrenos están más baratos y donde los estados puedan crear espacios donde las y los jóvenes podamos vivir y comprar una casa a bajo costo, otorgando facilidades a los inmobiliarios y a las personas jóvenes para adquirir créditos de vivienda.","para las y los jóvenes es necesario que los gobiernos entiendan que somos diversos, no todos los jóvenes somos iguales ni mucho menos tenemos los mismos intereses, es necesario que se nos cuide, pues somos las principales víctimas de la delincuencia y el crimen organizado; necesitamos que se nos garantice un acceso a la vivienda; necesitamos que se nos garantice apoyos para emprender nuestros negocios; necesitamos que se respete nuestra autonomía y libre desarrollo de la personalidad; necesitamos que no se nos obligue a prestar servicios a las fuerzas armadas; que se nos permita vivir una cultura de consumo libre y responsable del cannabis y donde se nos garantice el acceso a la información y a la comunicación dotando de internet a toda la república.",https://candidaturas.ine.mx/cycc/img/fotocandidato/163.jpg,1,1,0,1,https://www.facebook.com/share/v3bcxzgrweuhcowb/?mibextid=eqy6cl,https://www.instagram.com/ponchogonzaleztlx?igsh=mtnjzgs4dw9rcjf6zw3d3d&utm_source=qr,https://twitter.com/ponchoiv,NA,https://www.tiktok.com/@ponchogonzaleztlx?_t=8kcqwoezlli&_r=1,63804,66663,21649,88038,67532,77904,298928,4044,1796,226,138,0,0,0,0,739313,1042685,77904,0.105373502156732,0.7090473153445191,0
290anamor,ana lilia rivera rivera,morena,sen,tlaxcala,29,no aplica,0,29_0,1,https://datacenter.sabervotar.mx/public/images/candidatos/2056261219-T-1715039390.jpg,https://candidaturas.ine.mx/detalleCandidato/1412/2,51,f,NA,https://www.facebook.com/analiliarivra?locale=es_la,"como propuesta principal, mi objetivo es trabajar arduamente en la prohibición del maíz transgénico. el maíz es la principal base de alimentación del pueblo mexicano y es fundamental garantizar que la alimentación de los ciudadanos sea limpia y saludable. promoveré legislaciones que protejan la diversidad y la calidad de nuestros cultivos, fomentando prácticas agrícolas sostenibles y respetuosas con el medio ambiente.","además, es imprescindible reconocer el derecho humano al acceso al agua y al saneamiento. el agua es un recurso vital para la vida y el bienestar de todos los mexicanos. trabajaré para impulsar una ley que garanticen la protección y gestión sostenible de nuestros recursos hídricos, promoviendo el acceso equitativo al agua potable y a servicios de saneamiento adecuados en todas las comunidades.  estas propuestas son fundamentales para asegurar la salud y el bienestar de nuestra población. juntos podemos construir un méxico con una alimentación saludable y acceso universal al agua.","es fundamental reconocer a los pueblos y comunidades indígenas, así como a la población afrodescendiente, como sujetos de derecho público. debido a su histórico olvido en méxico, es necesario atender sus necesidades de manera preferente y consultarlos en decisiones que puedan afectarlos, otorgándoles personalidad jurídica para recibir recursos y garantizar su participación activa en el desarrollo del país.  además, es crucial fortalecer las garantías legales para las mujeres y las minorías. esto implica asegurar su pleno acceso a la justicia, proteger sus derechos y eliminar cualquier forma de discriminación o violencia que puedan enfrentar. es necesario promover la equidad de género en todos los ámbitos y brindar oportunidades igualitarias para todas las personas, sin importar su origen étnico, género u orientación sexual.  trabajaré incansablemente para impulsar estas medidas al inicio de la legislatura y promover una sociedad inclusiva y justa para todos. juntos podemos construir un méxico más igualitario y respetuoso de los derechos de todas las personas.",https://candidaturas.ine.mx/cycc/img/fotocandidato/1412.jpg,1,1,0,1,https://www.facebook.com/analiliarivra?locale=es_la,NA,NA,NA,NA,63804,66663,21649,88038,67532,77904,298928,4044,1796,226,138,0,0,0,0,739313,1042685,298928,0.4043321299638989,0.7090473153445191,1
