file,image_type,face_id,dominant_1,percent_1,dominant_2,percent_2,skin_tone,tone_label,accuracy(0-100),source
1420katipve.jpg,color,1.0,#D19F82,0.68,#704939,0.32,#B69279,8.0,86.62,ine
1420maripan.jpg,color,1.0,#D49A77,0.66,#6F4536,0.34,#B1886C,7.0,85.8,ine
1420ricamc.jpg,color,1.0,#D1A596,0.65,#6B493C,0.35,#B69279,8.0,84.22,ine
1510karlmc.jpg,color,,#DAA07C,0.88,#654A3F,0.12,#BE9D86,9.0,89.63,ine
1510luispve.jpg,color,1.0,#E6A796,0.54,#A87164,0.46,#B1886C,7.0,87.83,ine
1510maripan.jpg,color,1.0,#D0957B,0.83,#6C4E38,0.17,#B1886C,7.0,89.46,ine
1511antopan.jpg,color,1.0,#BC816C,0.74,#6F4639,0.26,#A87F64,6.0,89.36,ine
1511josept.jpg,color,1.0,#D09E89,0.51,#835040,0.49,#A0765A,5.0,85.51,ine
1511martmc.jpg,color,1.0,#926651,0.66,#6E4230,0.34,#876249,3.0,93.37,ine
1511sandpve.jpg,color,1.0,#CA9187,0.83,#78534F,0.17,#B69279,8.0,87.72,ine
1511xochmor.jpg,color,1.0,#654332,0.51,#C38C69,0.49,#946C51,4.0,85.62,ine
1512armapve.jpg,color,1.0,#C28764,0.67,#754631,0.33,#A87F64,6.0,88.89,ine
1512maripan,1512maripan.jpg is not found or is not a valid image.,,,,,,,,,ine
1512veromc.jpg,color,,#B64918,0.65,#E0B69C,0.35,#A0765A,5.0,82.65,ine
1513almamor.jpg,color,1.0,#BC8979,0.74,#755347,0.26,#A87F64,6.0,89.61,ine
1513carlmc.jpg,color,1.0,#BB8369,0.53,#6C412D,0.47,#A0765A,5.0,87.09,ine
1513carlpve.jpg,color,1.0,#976757,0.81,#DDA992,0.19,#946C51,4.0,91.39,ine
1513claupt.jpg,color,1.0,#B68061,0.59,#6D4832,0.41,#A0765A,5.0,89.51,ine
1513lucipan.jpg,color,,#C08888,0.68,#7D5252,0.32,#A87F64,6.0,84.24,ine
1514claupve.jpg,color,1.0,#853F38,0.58,#CB9282,0.42,#946C51,4.0,82.95,ine
1514crispan.jpg,color,,#CCA086,0.74,#794B38,0.26,#BE9D86,9.0,89.25,ine
1514josemc.jpg,color,,#C6976F,0.5,#896548,0.5,#A0765A,5.0,90.29,ine
1515angemc.jpg,color,1.0,#B78579,0.59,#795951,0.41,#A0765A,5.0,88.28,ine
1515ingrpan.jpg,color,1.0,#BD928F,0.65,#8A6361,0.35,#A87F64,6.0,86.55,ine
1515josepve.jpg,color,,#73472C,0.56,#C2947B,0.44,#876249,3.0,86.26,ine
1516artupan.jpg,color,,#CC918A,0.67,#90655C,0.33,#A87F64,6.0,87.18,ine
1516emilpve.jpg,color,,#CA917E,0.76,#896356,0.24,#B1886C,7.0,90.31,ine
1516normmc.jpg,color,1.0,#D48D69,0.86,#6B412E,0.14,#B1886C,7.0,89.29,ine
1517garypt.jpg,color,1.0,#D39881,0.75,#81523D,0.25,#B1886C,7.0,88.22,ine
1517josupan.jpg,color,,#E78E7F,0.8,#89443B,0.2,#B1886C,7.0,83.71,ine
1517juanmor.jpg,color,1.0,#C9948F,0.65,#976761,0.35,#A87F64,6.0,86.87,ine
1517luzpve.jpg,color,1.0,#BF8264,0.54,#693E2C,0.46,#A0765A,5.0,86.49,ine
1517marimc.jpg,color,1.0,#7C5A56,0.5,#C39D92,0.5,#A87F64,6.0,85.35,ine
1518claupve.jpg,color,1.0,#D8AA96,0.58,#795545,0.42,#BE9D86,9.0,84.86,ine
1518josepan.jpg,color,1.0,#CBA68E,0.59,#7F5D51,0.41,#BE9D86,9.0,88.59,ine
1518juanmc.jpg,color,1.0,#A36C5B,0.61,#794438,0.39,#946C51,4.0,89.98,ine
1519aldomc.jpg,color,,#DAAF93,0.58,#9A5631,0.42,#BE9D86,9.0,86.15,ine
1519brenpan.jpg,color,1.0,#D5A086,0.53,#785037,0.47,#A0765A,5.0,85.21,ine
1519gabrpve.jpg,color,1.0,#C89C85,0.63,#7C5035,0.37,#B69279,8.0,87.49,ine
1520montpve.jpg,color,1.0,#C7A18C,0.63,#7A5848,0.37,#BE9D86,9.0,88.95,ine
1520rosamc,1520rosamc.jpg is not found or is not a valid image.,,,,,,,,,ine
1520suepan.jpg,color,1.0,#EBAF9D,0.82,#734C42,0.18,#C5A691,10.0,86.03,ine
1521angimc.jpg,color,,#7C563A,0.83,#EBB388,0.17,#775741,2.0,92.13,ine
1521ivanpve.jpg,color,1.0,#C48273,0.61,#89574A,0.39,#A0765A,5.0,88.12,ine
1521vivipan.jpg,color,,#573A2A,0.76,#78654E,0.24,#654D3E,1.0,92.68,ine
1522barbpve.jpg,color,1.0,#D3A184,0.8,#6E5244,0.2,#BE9D86,9.0,90.08,ine
1522marimc.jpg,color,1.0,#B38E7F,0.7,#6B5043,0.3,#A87F64,6.0,89.05,ine
1522martpan.jpg,color,1.0,#CE9B81,0.57,#7C5B47,0.43,#B1886C,7.0,87.81,ine
1523brenmc.jpg,color,1.0,#D5ABA5,0.63,#853F2C,0.37,#B69279,8.0,81.41,ine
1523karlpan.jpg,color,1.0,#BA8E72,0.57,#734D37,0.43,#B1886C,7.0,88.65,ine
1523luispve.jpg,color,1.0,#EBAE86,0.52,#A06546,0.48,#B1886C,7.0,87.15,ine
1524joaqmc.jpg,color,1.0,#C27966,0.75,#804438,0.25,#A0765A,5.0,87.78,ine
1524josepve.jpg,color,1.0,#E5A37C,0.72,#86583D,0.28,#B69279,8.0,86.76,ine
1524ursupan,1524ursupan.jpg is not found or is not a valid image.,,,,,,,,,ine
1525jesupan.jpg,color,1.0,#DB9A8A,0.75,#7A483E,0.25,#B1886C,7.0,85.06,ine
1525leidpve.jpg,color,1.0,#C0866A,0.76,#6C4332,0.24,#A87F64,6.0,89.89,ine
1525nestpri.jpg,color,,#CF9D97,0.64,#995551,0.36,#B69279,8.0,84.71,ine
1525susamc.jpg,color,1.0,#D49D7F,0.69,#916249,0.31,#B69279,8.0,90.15,ine
1525tereprd.jpg,color,1.0,#AC7057,0.73,#683928,0.27,#946C51,4.0,89.94,ine
1526dinamc.jpg,color,1.0,#AD7663,0.82,#603C32,0.18,#A0765A,5.0,91.25,ine
1526luispve.jpg,color,1.0,#EAB692,0.53,#925D42,0.47,#B1886C,7.0,85.13,ine
1526tanipan,1526tanipan.jpg is not found or is not a valid image.,,,,,,,,,ine
1527olgapan.jpg,color,1.0,#CDA494,0.65,#6D5244,0.35,#BE9D86,9.0,86.06,ine
1527sandmc.jpg,color,1.0,#C99875,0.51,#78422B,0.49,#A0765A,5.0,84.83,ine
1527wblepve,1527wblepve.jpg is not found or is not a valid image.,,,,,,,,,ine
1528danimc.jpg,color,1.0,#B67D61,0.59,#7C5242,0.41,#A0765A,5.0,90.82,ine
1528maripan.jpg,color,,#D3A188,0.66,#724836,0.34,#B69279,8.0,85.78,ine
1528robepve.jpg,color,1.0,#936246,0.55,#E3AE81,0.45,#946C51,4.0,87.77,ine
1529alfrmc.jpg,color,1.0,#B18885,0.81,#6C4F4D,0.19,#A87F64,6.0,86.92,ine
1529elizpan.jpg,color,1.0,#DAA084,0.54,#764C39,0.46,#A0765A,5.0,84.17,ine
1529geramor.jpg,color,1.0,#A5634E,0.68,#DFA999,0.32,#A0765A,5.0,88.24,ine
1529hectpve.jpg,color,,#E7B3A5,0.81,#9C756D,0.19,#C5A691,10.0,89.34,ine
1529maript.jpg,color,1.0,#E7A286,0.8,#66483F,0.2,#BE9D86,9.0,85.24,ine
1530albemc.jpg,color,1.0,#9B6359,0.57,#6B3D33,0.43,#876249,3.0,88.42,ine
1530aracpan,1530aracpan.jpg is not found or is not a valid image.,,,,,,,,,ine
1530cesapve.jpg,color,1.0,#EBA99D,0.69,#A06E68,0.31,#BE9D86,9.0,85.89,ine
1531edgamc.jpg,color,1.0,#795242,0.51,#AE7C66,0.49,#946C51,4.0,90.66,ine
1531evanpve.jpg,color,1.0,#F3C499,0.8,#A06546,0.2,#C8AC99,11.0,87.19,ine
1531juanmor.jpg,color,1.0,#E4A286,0.81,#7D503E,0.19,#BE9D86,9.0,87.23,ine
1531neripan.jpg,color,1.0,#9B604D,0.53,#E5A38E,0.47,#A0765A,5.0,86.76,ine
1531yolapt.jpg,color,1.0,#D49A83,0.74,#6F4B43,0.26,#B69279,8.0,86.88,ine
1532dulcpri.jpg,color,,#BC8B72,0.56,#5B3529,0.44,#A87F64,6.0,84.76,ine
1532evelpan.jpg,color,1.0,#D9A990,0.53,#6C5040,0.47,#A87F64,6.0,83.42,ine
1532fredprd.jpg,color,,#9C664A,0.57,#D59F7C,0.43,#A0765A,5.0,90.29,ine
1532leonmc.jpg,color,1.0,#FC6A07,0.55,#896B69,0.45,#A0765A,5.0,83.52,ine
1532luispve.jpg,color,1.0,#D1A293,0.67,#9D796D,0.33,#BE9D86,9.0,91.33,ine
1533anaimor.jpg,color,1.0,#AB6C53,0.79,#673C2E,0.21,#946C51,4.0,90.74,ine
1533fatipt.jpg,color,1.0,#D1A387,0.64,#85543D,0.36,#BE9D86,9.0,87.76,ine
1533marimc.jpg,color,1.0,#AD917B,0.74,#705749,0.26,#B69279,8.0,91.89,ine
1533olivpan.jpg,color,1.0,#D28760,0.8,#71402E,0.2,#B1886C,7.0,88.09,ine
1533steppve.jpg,color,,#CAA893,0.62,#806252,0.38,#C5A691,10.0,89.86,ine
1534javimc.jpg,color,1.0,#D0917F,0.61,#8B5648,0.39,#A87F64,6.0,87.02,ine
1534maripan,1534maripan.jpg is not found or is not a valid image.,,,,,,,,,ine
1534monipve.jpg,color,1.0,#CE9F7C,0.72,#966439,0.28,#B69279,8.0,91.07,ine
1535artupve.jpg,color,1.0,#DBAD9E,0.66,#A76D5A,0.34,#C5A691,10.0,89.25,ine
1535aurepan,1535aurepan.jpg is not found or is not a valid image.,,,,,,,,,ine
1535danimc.jpg,color,,#AD6D5C,0.59,#EBC8AC,0.41,#B1886C,7.0,86.39,ine
1536jazmpan.jpg,color,1.0,#CDA08A,0.77,#866051,0.23,#BE9D86,9.0,91.63,ine
1536juanpve,1536juanpve.jpg is not found or is not a valid image.,,,,,,,,,ine
1536omarmc.jpg,color,1.0,#E09C73,0.71,#864834,0.29,#B1886C,7.0,85.86,ine
1537guadmc.jpg,color,,#272329,0.64,#87727C,0.36,#654D3E,1.0,80.55,ine
1537josepan,1537josepan.jpg is not found or is not a valid image.,,,,,,,,,ine
1537pedrpve.jpg,color,1.0,#94785E,0.58,#D0B28A,0.42,#A87F64,6.0,89.77,ine
1538isramc.jpg,color,1.0,#9D6755,0.69,#633C31,0.31,#876249,3.0,90.51,ine
1538jesupve.jpg,color,1.0,#CB9D7F,0.75,#A57157,0.25,#B69279,8.0,93.54,ine
1538maripan.jpg,color,1.0,#AD8469,0.65,#725340,0.35,#A87F64,6.0,92.42,ine
1539alanpan,1539alanpan.jpg is not found or is not a valid image.,,,,,,,,,ine
1539josepve,1539josepve.jpg is not found or is not a valid image.,,,,,,,,,ine
1539monimc.jpg,color,1.0,#A37F68,0.66,#814C33,0.34,#A0765A,5.0,92.43,ine
1540azucpve.jpg,color,1.0,#BF896E,0.7,#6A4B3D,0.3,#A87F64,6.0,89.4,ine
1540oscapan.jpg,color,1.0,#765E4C,0.55,#B0907E,0.45,#946C51,4.0,89.29,ine
1540raqumc.jpg,color,1.0,#BE7E61,0.69,#764C3A,0.31,#A0765A,5.0,89.74,ine
1610caropve.jpg,color,,#D99B80,0.54,#6C4232,0.46,#A0765A,5.0,82.98,ine
1610davipan.jpg,color,1.0,#B38977,0.7,#7C5C52,0.3,#A87F64,6.0,91.34,ine
1610eduamc.jpg,color,1.0,#DE866A,0.65,#8F543B,0.35,#A87F64,6.0,86.42,ine
1611carlmc.jpg,color,1.0,#DDA69B,0.68,#915E56,0.32,#BE9D86,9.0,85.76,ine
1611martpan.jpg,color,,#E5B891,0.71,#63472F,0.29,#C5A691,10.0,83.53,ine
1611vanepve.jpg,color,,#744A34,0.69,#CDA375,0.31,#775741,2.0,87.47,ine
1910aldomc.jpg,color,1.0,#A57666,0.73,#754D41,0.27,#A0765A,5.0,91.32,ine
1910anapan.jpg,color,1.0,#C1998B,0.71,#61473C,0.29,#B69279,8.0,86.85,ine
1910elizpve.jpg,color,1.0,#C08C78,0.54,#704F3C,0.46,#A0765A,5.0,87.38,ine
1911laurmc.jpg,color,1.0,#D8A593,0.72,#7B5443,0.28,#BE9D86,9.0,86.92,ine
1911olivpve.jpg,color,1.0,#E5AF99,0.77,#885E4D,0.23,#C5A691,10.0,88.31,ine
1911pedrpan.jpg,color,,#B57265,0.56,#683E3C,0.44,#946C51,4.0,85.03,ine
1912everpan.jpg,color,1.0,#D59D94,0.63,#915C56,0.37,#B1886C,7.0,85.32,ine
1912hectpve.jpg,color,1.0,#C08C80,0.53,#6F5047,0.47,#946C51,4.0,85.77,ine
1912irenmc.jpg,color,1.0,#D9B492,0.66,#7D654C,0.34,#C5A691,10.0,88.19,ine
1913luispve.jpg,color,1.0,#D49178,0.62,#724530,0.38,#A87F64,6.0,85.12,ine
1913marcmc.jpg,color,1.0,#C18E76,0.76,#785548,0.24,#B1886C,7.0,91.3,ine
1913martpan.jpg,color,1.0,#CBA490,0.66,#735440,0.34,#BE9D86,9.0,87.79,ine
1914ivanpan.jpg,color,1.0,#D1927D,0.64,#834D3C,0.36,#A87F64,6.0,86.46,ine
1914josepve.jpg,color,1.0,#CC7B60,0.62,#8D5242,0.38,#A0765A,5.0,88.04,ine
1914oscamc.jpg,color,1.0,#CF9279,0.81,#7C4E40,0.19,#B1886C,7.0,89.44,ine
2010azaept.jpg,color,1.0,#BB9074,0.77,#6F5A4E,0.23,#B69279,8.0,92.98,ine
2010beatmc,2010beatmc.jpg is not found or is not a valid image.,,,,,,,,,ine
2010carmmor.jpg,color,,#C8907A,0.76,#875D4D,0.24,#B1886C,7.0,90.88,ine
2010dulcpve.jpg,color,1.0,#AB8E75,0.79,#6F554A,0.21,#B69279,8.0,92.14,ine
2010florpan.jpg,color,1.0,#CDAA89,0.74,#7B5E49,0.26,#BE9D86,9.0,89.94,ine
2110marcpan.jpg,color,1.0,#F6B7A7,0.79,#A77269,0.21,#C5A691,10.0,87.01,ine
2110marimc.jpg,color,1.0,#CB9673,0.8,#724B3E,0.2,#B1886C,7.0,90.15,ine
2110maripve.jpg,color,1.0,#D0A397,0.82,#70514D,0.18,#C5A691,10.0,88.32,ine
2111ikermc.jpg,color,1.0,#EBB480,0.55,#8B5B27,0.45,#B1886C,7.0,83.49,ine
2111josepan,2111josepan.jpg is not found or is not a valid image.,,,,,,,,,ine
2111josepve.jpg,color,1.0,#D6A08F,0.69,#815C51,0.31,#B69279,8.0,87.35,ine
2112caropan.jpg,color,1.0,#E9A593,0.57,#623E36,0.43,#A87F64,6.0,79.79,ine
2112martmc.jpg,color,,#88482A,0.67,#CC987F,0.33,#876249,3.0,86.51,ine
2112norapve,2112norapve.jpg is not found or is not a valid image.,,,,,,,,,ine
2113emilmc.jpg,color,1.0,#D39A78,0.7,#895238,0.3,#B1886C,7.0,88.54,ine
2113maripan.jpg,color,1.0,#CD9880,0.77,#7E5544,0.23,#B69279,8.0,90.04,ine
2113maripve.jpg,color,1.0,#E8B9A8,0.71,#A57968,0.29,#C5A691,10.0,89.58,ine
2114andrmc.jpg,color,1.0,#D3AA9A,0.6,#7E574C,0.4,#BE9D86,9.0,85.65,ine
2114eduapve.jpg,color,1.0,#D9A58C,0.8,#81594E,0.2,#BE9D86,9.0,89.63,ine
2114sergpan.jpg,color,1.0,#B8896F,0.55,#694638,0.45,#A87F64,6.0,87.54,ine
2115fernmc.jpg,color,,#795A50,0.51,#D9B6A1,0.49,#A87F64,6.0,83.52,ine
2115maripve.jpg,color,1.0,#DA9F85,0.87,#815B4D,0.13,#BE9D86,9.0,90.45,ine
2115oscapan.jpg,color,,#E2B196,0.8,#8B6655,0.2,#C5A691,10.0,90.56,ine
2116adolpve.jpg,color,1.0,#BC8D76,0.84,#664639,0.16,#B1886C,7.0,92.79,ine
2116claumc.jpg,color,1.0,#DB9877,0.67,#704638,0.33,#B1886C,7.0,85.43,ine
2116maripan.jpg,color,1.0,#C29683,0.7,#734F46,0.3,#B69279,8.0,88.52,ine
3010amerpan.jpg,color,1.0,#DFB49C,0.58,#9B6F5C,0.42,#C5A691,10.0,89.2,ine
3010anapve.jpg,color,1.0,#C89184,0.52,#825243,0.48,#A0765A,5.0,86.25,ine
3010erikmc.jpg,color,1.0,#CC8772,0.64,#72341B,0.36,#A87F64,6.0,84.54,ine
3011josemc.jpg,color,1.0,#DEB0A7,0.51,#996F68,0.49,#B69279,8.0,86.5,ine
3011martpan.jpg,color,1.0,#C99274,0.82,#814E3F,0.18,#B1886C,7.0,91.38,ine
3011robepve.jpg,color,,#B1785D,0.72,#E0C5B0,0.28,#A87F64,6.0,90.99,ine
3012karimc.jpg,color,1.0,#C27C62,0.6,#874E38,0.4,#A0765A,5.0,88.87,ine
3012rosapve.jpg,color,1.0,#CD9885,0.8,#785547,0.2,#B69279,8.0,89.36,ine
3012veropan.jpg,color,,#DFB198,0.64,#8D5B47,0.36,#C5A691,10.0,87.02,ine
3013blanpve.jpg,color,1.0,#D2B0A1,0.81,#896861,0.19,#C8AC99,11.0,92.61,ine
3013rodrmc.jpg,color,,#FE9E43,0.56,#AE8370,0.44,#B1886C,7.0,88.14,ine
3013victpan.jpg,color,,#302F2E,0.7,#777573,0.3,#654D3E,1.0,83.06,ine
3014carlmc.jpg,color,1.0,#CA9888,0.58,#8A5C4E,0.42,#A87F64,6.0,87.71,ine
3014jesspve.jpg,color,1.0,#F5A087,0.76,#68433C,0.24,#B1886C,7.0,82.03,ine
3014migupan.jpg,color,1.0,#D0907F,0.57,#AD715E,0.43,#B1886C,7.0,90.63,ine
3015carlpan.jpg,color,,#D6AD95,0.53,#8C604C,0.47,#B69279,8.0,86.9,ine
3015dulcpve.jpg,color,1.0,#94715A,0.58,#5F4231,0.42,#946C51,4.0,91.81,ine
3015lettmc.jpg,color,,#967767,0.55,#61483A,0.45,#876249,3.0,90.23,ine
3016adripan.jpg,color,1.0,#CE9E92,0.66,#8E625A,0.34,#B69279,8.0,87.65,ine
3016felimc.jpg,color,1.0,#C89B8C,0.53,#836358,0.47,#A87F64,6.0,87.98,ine
3016zenypve.jpg,color,1.0,#DBA288,0.64,#7C5749,0.36,#B69279,8.0,86.27,ine
3017angemc.jpg,color,1.0,#C3948A,0.82,#7A5751,0.18,#B69279,8.0,89.06,ine
3017haydpan.jpg,color,,#CE9A7D,0.63,#8B6146,0.37,#B1886C,7.0,90.09,ine
3017margpve.jpg,color,1.0,#DCA581,0.78,#67432E,0.22,#BE9D86,9.0,86.58,ine
3018benipve,3018benipve.jpg is not found or is not a valid image.,,,,,,,,,ine
3018erikpan.jpg,color,1.0,#D89B80,0.65,#74503D,0.35,#B1886C,7.0,86.11,ine
3018ignamc.jpg,color,,#F9854D,0.59,#76482A,0.41,#A0765A,5.0,82.22,ine
3019juanpan.jpg,color,,#CFAE75,0.78,#A45B36,0.22,#BE9D86,9.0,86.16,ine
3019paolpve.jpg,color,1.0,#CA9D84,0.61,#7A5543,0.39,#B69279,8.0,87.78,ine
3019renamc,3019renamc.jpg is not found or is not a valid image.,,,,,,,,,ine
10danipve.jpg,color,1.0,#CD9168,0.52,#97633E,0.48,#A0765A,5.0,90.44,sv
10jorgmc.jpg,color,1.0,#DC9C80,0.64,#804E3B,0.36,#B1886C,7.0,85.76,sv
10juanpan.jpg,color,1.0,#D8A898,0.68,#7A5951,0.32,#BE9D86,9.0,86.54,sv
10maripan.jpg,color,1.0,#C49C8C,0.74,#725949,0.26,#BE9D86,9.0,89.84,sv
10norapve.jpg,color,1.0,#DEB299,0.73,#6F4E3C,0.27,#C5A691,10.0,87.01,sv
10saramc.jpg,color,1.0,#D5AD98,0.83,#765B4F,0.17,#C5A691,10.0,91.94,sv
11franpve.jpg,color,1.0,#B8887F,0.57,#6C4840,0.43,#A0765A,5.0,85.42,sv
11humbpan.jpg,color,1.0,#DAAE92,0.75,#94664D,0.25,#C5A691,10.0,91.09,sv
11ulismc.jpg,color,1.0,#70483E,0.52,#CF9886,0.48,#946C51,4.0,83.83,sv
11ulismc.jpg,color,2.0,#72483F,0.53,#D29987,0.47,#946C51,4.0,83.72,sv
12aldopve.jpg,color,1.0,#855C4A,0.53,#D29B81,0.47,#946C51,4.0,87.73,sv
12anaymc.jpg,color,1.0,#D49677,0.7,#6C4935,0.3,#B1886C,7.0,86.84,sv
12monipan.jpg,color,1.0,#D9AB90,0.73,#815D4A,0.27,#C5A691,10.0,89.55,sv
13adripri.jpg,color,1.0,#D1927F,0.57,#7A3F2A,0.43,#A0765A,5.0,84.01,sv
13leslpve.jpg,color,,#5A463D,0.68,#BD927E,0.32,#654D3E,1.0,87.7,sv
13luzmc.jpg,color,,#D19D82,0.72,#6F4431,0.28,#B69279,8.0,87.08,sv
13paulpan.jpg,color,1.0,#D49C8F,0.51,#734A43,0.49,#A0765A,5.0,82.82,sv
13sanjprd.jpg,color,,#CB9A88,0.62,#704031,0.38,#A87F64,6.0,84.4,sv
20armamor.jpg,color,,#C89C8E,0.63,#836153,0.37,#B69279,8.0,88.59,sv
20davimc.jpg,color,1.0,#BF5527,0.61,#DDA08C,0.39,#A87F64,6.0,85.22,sv
20doramc.jpg,color,1.0,#E9B3A5,0.8,#9D5F41,0.2,#C5A691,10.0,87.58,sv
20guadpan.jpg,color,1.0,#D59787,0.74,#7B533F,0.26,#B1886C,7.0,86.93,sv
20gustpan.jpg,color,1.0,#DA9A7A,0.57,#9A664C,0.43,#B1886C,7.0,89.45,sv
20jaimpt.jpg,color,1.0,#C49081,0.86,#8B5D53,0.14,#B69279,8.0,90.79,sv
20janept.jpg,color,1.0,#C0947C,0.75,#6B4A3C,0.25,#B69279,8.0,90.34,sv
20juanpve.jpg,color,1.0,#8B5A52,0.66,#603833,0.34,#775741,2.0,89.1,sv
20julimor.jpg,color,1.0,#DBAA92,0.69,#875A4A,0.31,#BE9D86,9.0,87.83,sv
20monipve.jpg,color,1.0,#D7AE95,0.78,#6F513D,0.22,#C5A691,10.0,89.75,sv
21almamc.jpg,color,1.0,#CC9D92,0.85,#7B504C,0.15,#BE9D86,9.0,88.52,sv
21almamor.jpg,color,,#CC8E88,0.72,#E3C5B6,0.28,#C5A691,10.0,88.44,sv
21cesapve.jpg,color,1.0,#CCA190,0.59,#704F42,0.41,#B69279,8.0,84.96,sv
21evapan.jpg,color,1.0,#E1B59E,0.62,#6B4B41,0.38,#C5A691,10.0,82.93,sv
21evapt.jpg,color,,#C59A7A,0.73,#7B5138,0.27,#B69279,8.0,90.56,sv
22carlpan.jpg,color,1.0,#D99A7E,0.6,#8B5647,0.4,#B1886C,7.0,86.91,sv
22concmc.jpg,color,1.0,#F1A285,0.5,#9B4C2A,0.5,#A0765A,5.0,83.23,sv
22mayrpve.jpg,color,1.0,#DDA594,0.74,#715249,0.26,#BE9D86,9.0,85.9,sv
22nancmor.jpg,color,1.0,#DAA98B,0.57,#A17865,0.43,#B69279,8.0,91.25,sv
22rosapt.jpg,color,1.0,#D7A395,0.52,#714F3F,0.48,#A0765A,5.0,83.45,sv
23claumor.jpg,color,1.0,#A5654C,0.62,#E1A888,0.38,#A0765A,5.0,88.92,sv
23luismc.jpg,color,1.0,#CB967F,0.64,#926A5F,0.36,#B1886C,7.0,90.89,sv
23matipve.jpg,color,1.0,#D59877,0.65,#6C4539,0.35,#B1886C,7.0,85.33,sv
23ramipt.jpg,color,1.0,#B88878,0.56,#9C4638,0.44,#A87F64,6.0,87.28,sv
23raympan.jpg,color,1.0,#F3B19B,0.64,#A66959,0.36,#BE9D86,9.0,86.02,sv
24catamc.jpg,color,1.0,#CC9C58,0.81,#6A4F2A,0.19,#B1886C,7.0,85.37,sv
24elsapve.jpg,color,1.0,#CCA18E,0.83,#79554A,0.17,#BE9D86,9.0,91.41,sv
24erikpan.jpg,color,1.0,#BB9073,0.84,#694A37,0.16,#B69279,8.0,93.65,sv
24rocimor.jpg,color,1.0,#DA9882,0.73,#753C2C,0.27,#B1886C,7.0,85.06,sv
24sergpt.jpg,color,1.0,#836354,0.51,#CFAD98,0.49,#C5A691,10.0,86.95,sv
25alfopan.jpg,color,1.0,#D69A7C,0.67,#926554,0.33,#B1886C,7.0,89.81,sv
25evanmor.jpg,color,1.0,#D5A584,0.69,#725239,0.31,#BE9D86,9.0,87.27,sv
25hectmc.jpg,color,1.0,#C29583,0.58,#815747,0.42,#A87F64,6.0,88.14,sv
25josept.jpg,color,,#C99C86,0.68,#976A58,0.32,#B69279,8.0,91.91,sv
25renepve.jpg,color,1.0,#D8987D,0.7,#976350,0.3,#B1886C,7.0,89.38,sv
26anapve.jpg,color,1.0,#CA9782,0.72,#7D4E40,0.28,#B69279,8.0,88.32,sv
26gilbmor.jpg,color,1.0,#DBA894,0.53,#754E43,0.47,#A87F64,6.0,83.0,sv
26hectpt.jpg,color,,#C99F8D,0.64,#987160,0.36,#B69279,8.0,91.84,sv
26jaimpan.jpg,color,1.0,#DA976A,0.62,#7D583C,0.38,#B1886C,7.0,86.91,sv
26marcmc.jpg,color,1.0,#DE9160,0.63,#724933,0.37,#A87F64,6.0,84.6,sv
27estept.jpg,color,1.0,#B68672,0.77,#744B3F,0.23,#A87F64,6.0,91.27,sv
27josemor.jpg,color,1.0,#C79488,0.64,#7F544A,0.36,#A87F64,6.0,86.35,sv
27laurmc.jpg,color,1.0,#BE8D77,0.7,#745041,0.3,#B1886C,7.0,90.13,sv
27mildpan.jpg,color,1.0,#C8A188,0.7,#7B5849,0.3,#BE9D86,9.0,90.43,sv
27pacopve.jpg,color,1.0,#DE8A78,0.86,#8A5851,0.14,#B1886C,7.0,86.72,sv
28fauspve.jpg,color,1.0,#F1B88D,0.59,#9A6140,0.41,#B1886C,7.0,85.27,sv
28hectpan.jpg,color,1.0,#825243,0.54,#CF9477,0.46,#946C51,4.0,86.68,sv
28oscamc.jpg,color,1.0,#BF8D7E,0.77,#7D5B50,0.23,#B1886C,7.0,89.97,sv
29claupve.jpg,color,1.0,#EAAC8B,0.63,#7F4F3C,0.37,#B1886C,7.0,83.58,sv
29hildmor.jpg,color,1.0,#CC9579,0.7,#7C4D3C,0.3,#B1886C,7.0,88.51,sv
29leslmc.jpg,color,1.0,#D2A496,0.6,#905542,0.4,#B69279,8.0,85.77,sv
29maript.jpg,color,1.0,#E5A28A,0.7,#AC6855,0.3,#B69279,8.0,87.83,sv
29raulpan.jpg,color,,#D1A992,0.66,#AF7D66,0.34,#C5A691,10.0,93.5,sv
30alvamc.jpg,color,1.0,#D5967F,0.52,#944F3B,0.48,#A0765A,5.0,85.87,sv
30antopan.jpg,color,1.0,#B28265,0.65,#7E4E38,0.35,#A87F64,6.0,91.94,sv
30homepve.jpg,color,1.0,#D09D8C,0.72,#8F6659,0.28,#B69279,8.0,89.74,sv
30jesupve.jpg,color,1.0,#D09073,0.82,#76554A,0.18,#B1886C,7.0,90.15,sv
30marimc.jpg,color,,#F79527,0.61,#89624F,0.39,#A0765A,5.0,83.73,sv
30susapan.jpg,color,1.0,#B99181,0.71,#63453A,0.29,#B1886C,7.0,87.89,sv
31armapan.jpg,color,1.0,#D7A38C,0.53,#906251,0.47,#A87F64,6.0,87.88,sv
31gabrmc.jpg,color,1.0,#C28B82,0.62,#804B43,0.38,#A87F64,6.0,85.45,sv
31manupve.jpg,color,1.0,#D1A896,0.61,#865B4E,0.39,#BE9D86,9.0,87.42,sv
32jesumc.jpg,color,1.0,#D49D94,0.66,#6A4B47,0.34,#A87F64,6.0,82.85,sv
