ent,p160101_codigohex,r_rgbd,g_rgbd,b_rgbd,proder_label
30,BE8F77,128,111,96,8
30,D5B296,213,178,150,1
30,AE7E65,174,126,101,6
30,AD7965,173,121,101,6
30,A26D57,162,109,87,7
30,D7AF97,215,175,151,1
30,A27256,162,114,86,7
30,EAB090,234,176,144,1
30,9E6C55,158,108,85,8
30,B3836A,179,131,106,5
30,765347,118,83,71,10
30,8D574C,141,87,76,9
30,AB7C61,171,124,97,6
30,B07D61,176,125,97,6
30,9C6B53,156,107,83,8
30,915D52,145,93,82,9
30,BA8D76,186,141,118,4
30,8A5B50,138,91,80,9
30,DAB296,218,178,150,1
30,9D7159,157,113,89,7
30,957458,149,116,88,8
30,A87254,168,114,84,7
30,BA8773,186,135,115,5
30,B18069,177,128,105,5
30,A4715C,164,113,92,7
30,A2735B,162,115,91,7
30,AB7B65,171,123,101,6
30,E4C0A0,228,192,160,1
30,BE8B75,190,139,117,4
30,C69E80,198,158,128,3
30,BC9075,188,144,117,4
30,A57757,165,119,87,7
30,9E6E59,158,110,89,7
30,A57758,165,119,88,7
30,9B674E,155,103,78,8
30,A87B62,168,123,98,6
30,946451,148,100,81,8
30,A26E54,162,110,84,7
30,9E6E58,158,110,88,7
30,AF7966,175,121,102,6
30,936254,147,98,84,8
30,C18A71,193,138,113,4
30,A7735C,167,115,92,7
30,906554,144,101,84,8
30,9F6957,159,105,87,8
30,735751,115,87,81,10
30,735751,115,87,81,10
30,8A6B59,138,107,89,8
30,A2765E,162,118,94,7
30,B18567,177,133,103,5
30,A18771,161,135,113,6
30,825E51,130,94,81,9
30,A97C67,169,124,103,6
30,AF8068,175,128,104,6
30,C1937B,162,109,87,7
30,A17661,161,118,97,7
30,7C574D,124,87,77,10
30,986F5B,152,111,91,7
30,7C574D,124,87,77,10
30,8D614B,141,97,75,9
30,8A5844,138,88,68,9
30,976950,151,105,80,8
30,8D5D4A,141,93,74,9
30,9A684F,154,104,79,8
30,9B6E55,155,110,85,8
30,AB7B60,171,123,96,6
30,A26A58,162,106,88,7
30,C6987E,198,152,126,3
30,BA896E,186,137,110,5
30,9C6C58,156,108,88,8
30,8A513A,138,81,58,10
30,976E51,151,110,81,8
30,A2745B,162,116,91,7
30,BA8E74,144,97,80,9
30,A57C69,165,124,105,6
30,AD7B66,173,123,102,6
30,BE9179,190,145,121,4
30,BCA381,188,163,129,3
30,B28064,178,128,100,6
30,A37763,163,119,99,6
30,A57760,165,119,96,7
30,916D64,145,109,100,8
30,A37366,163,115,102,7
30,865C46,134,92,70,9
30,C1A08E,157,123,106,6
30,9C6851,156,104,81,8
30,A26F58,162,111,88,7
30,9E6F57,158,111,87,7
30,9F6E56,159,110,86,7
30,865C46,134,92,70,9
30,AE7B61,174,123,97,6
30,A4725D,164,114,93,7
30,93664F,147,102,79,8
30,895E50,137,94,80,9
30,8C624E,140,98,78,9
30,875340,135,83,64,10
30,99634F,153,99,79,8
30,9A7257,154,114,87,7
30,895E50,137,94,80,9
30,AA765D,170,118,93,7
30,9E6A53,158,106,83,8
30,B58468,181,132,104,5
30,875A48,141,93,72,9
30,D3A08C,129,82,65,10
30,906554,109,98,51,10
30,AD775C,173,119,92,6
30,815745,129,87,69,10
30,90604A,144,96,74,9
30,8D604D,141,96,77,9
30,C6957E,198,149,126,3
30,A5745A,165,116,90,7
30,926758,146,103,88,8
30,B48266,180,130,102,5
30,BA8E70,186,142,112,4
30,8A604D,138,96,77,9
30,8A5C4B,138,92,75,9
30,7D5546,125,85,70,10
30,9C6C54,156,108,84,8
30,9C6C54,156,108,84,8
30,AE7860,174,120,96,6
30,A67E62,166,126,98,6
30,A78166,167,129,102,6
30,865D46,134,93,70,9
30,9E6F58,158,111,88,7
30,875A4C,135,90,76,9
30,A6745C,166,116,92,7
30,875A4B,135,90,75,9
30,C48D68,196,141,104,5
30,9E6F54,158,111,84,7
30,A16D52,161,109,82,7
30,B8856E,184,133,110,5
30,A2755D,162,117,93,7
30,A56F57,165,111,87,7
30,956B5C,149,107,92,8
30,A87254,168,114,84,7
30,B97A63,185,122,99,6
30,C39875,195,152,117,4
30,AA7460,170,116,96,7
30,AE7363,174,115,99,6
30,9E6E55,158,110,85,7
30,996A51,153,106,81,8
30,926552,146,101,82,8
30,9F6D58,159,109,88,7
30,946D4B,148,109,75,8
30,AD7A57,173,122,87,7
30,8A5D49,138,93,73,9
30,976853,151,104,83,8
30,95624D,149,98,77,8
30,B4816A,180,129,106,5
30,A07357,160,115,87,7
30,895C48,137,92,72,9
30,875946,135,89,70,9
30,7F503E,127,80,62,10
30,94674F,148,103,79,8
30,A0725C,160,114,92,7
30,B8886D,184,136,109,5
30,97634E,151,99,78,8
30,A07155,160,113,85,7
30,94614A,148,97,74,8
30,8F614C,143,97,76,9
30,9C6D53,156,109,83,8
30,986552,152,101,82,8
30,A56F53,165,111,83,7
30,B27663,178,118,99,6
30,996B58,153,107,88,8
30,9D7456,157,116,86,7
30,AF7A64,175,122,100,6
30,C8A179,200,161,121,3
30,A77458,167,116,88,7
30,9C664E,156,102,78,8
30,B07F6A,176,127,106,5
30,8D624D,141,98,77,9
30,9C745C,156,116,92,7
30,956754,149,103,84,8
30,865843,134,88,67,9
30,A2735C,162,115,92,7
30,BF947D,191,148,125,4
30,794E3E,121,78,62,10
30,C39684,144,97,80,9
30,B0836D,176,131,109,5
30,976553,151,101,83,8
30,A1735A,161,115,90,7
30,C08F7B,192,143,123,4
30,C28F78,194,143,120,4
30,9D7761,157,119,97,7
30,AB7A66,127,85,67,10
30,91634E,162,117,98,7
30,A16D58,161,109,88,7
30,9D705A,157,112,90,7
30,96624F,150,98,79,8
30,8F5E4F,143,94,79,9
30,B18061,177,128,97,6
30,9B6057,155,96,87,8
30,92554C,146,85,76,9
30,A97B60,169,123,96,6
30,8F5F4D,143,95,77,9
30,B07D61,176,125,97,6
30,915D52,145,93,82,9
30,9C6B53,156,107,83,8
30,A2755D,162,117,93,7
30,A56F57,165,111,87,7
30,A4795E,164,121,94,7
30,A76A55,167,106,85,7
30,BA8C6F,186,140,111,5
30,AD7965,173,121,101,6
30,D0A88E,208,168,142,2
30,D1BA97,209,186,151,1
30,D2987E,210,152,126,3
30,B1826B,177,130,107,5
30,9A6A56,154,106,86,8
30,AD8268,173,130,104,6
30,9D7058,157,112,88,7
30,DFC4A6,223,196,166,1
30,9A6E58,154,110,88,8
30,AF816C,175,129,108,5
30,9A6F5B,154,111,91,7
30,AD7965,173,121,101,6
30,9C6952,156,105,82,8
30,72463D,114,70,61,11
30,A27457,162,116,87,7
30,9F7156,159,113,86,7
30,704B3A,112,75,58,11
30,9C6F5A,156,111,90,7
30,9D6C54,157,108,84,8
30,815C5B,129,92,91,9
30,8B5946,139,89,70,9
30,8B5946,139,89,70,9
30,A6765D,166,118,93,7
30,8E6152,142,97,82,9
30,735347,115,83,71,10
30,895B4C,137,91,76,9
30,8E6550,142,101,80,8
30,946150,148,97,80,8
30,AF7D64,175,125,100,6
30,A57659,165,118,89,7
30,8B5F4A,139,95,74,9
30,9C7056,156,112,86,7
30,A57658,165,118,88,7
30,AB8B76,171,139,118,5
30,B4886B,180,136,107,5
30,B58163,181,129,99,5
30,9B6F52,155,111,82,8
30,854E43,133,78,67,10
30,E1B68D,225,182,141,1
30,584341,88,67,65,11
30,A97960,169,121,96,6
30,C09270,192,146,112,4
30,B97B65,185,123,101,5
30,7E5545,126,85,69,10
30,8E644F,142,100,79,9
30,8E644F,142,100,79,9
30,A2735A,162,115,90,7
30,8C564B,140,86,75,9
30,996C58,153,108,88,8
30,B07B5F,176,123,95,6
30,9F7856,159,120,86,7
30,C59A78,197,154,120,3
30,BB8E6F,187,142,111,4
30,9D775D,157,119,93,7
30,BF8D6F,191,141,111,4
30,A87254,168,114,84,7
30,735751,115,87,81,10
30,B1826B,177,130,107,5
30,9E6D53,158,109,83,8
30,966351,150,99,81,8
30,AB7261,171,114,97,7
30,C19077,193,144,119,4
30,AD7965,173,121,101,6
30,A87A5C,168,122,92,7
30,5F4637,95,70,55,11
30,B17B66,177,123,102,6
30,B5816C,181,129,108,5
21,B9876B,185,135,107,5
21,9D7761,157,119,97,7
21,CEA185,206,161,133,2
21,98614F,152,97,79,8
21,C5967B,197,150,123,3
21,E4C0A4,215,175,151,1
21,854E43,133,78,67,10
21,9F7A5B,136,98,72,9
21,AE7A60,174,122,96,6
21,AC7C62,172,124,98,6
21,AC755E,172,117,94,6
21,BA8E74,167,119,95,7
21,997253,140,103,79,9
21,B57E68,181,126,104,5
21,A7705F,167,112,95,7
21,A67865,130,88,75,9
21,BA8E75,157,112,88,7
21,93624F,148,90,75,9
21,BB8B72,187,139,114,4
21,CB957C,177,127,102,6
21,A97A60,181,133,103,5
21,CA9D84,176,127,97,6
21,AC7F67,158,112,90,7
21,825545,130,85,69,10
21,BA876E,177,120,99,6
21,B58C76,173,124,103,6
21,9B6E56,155,110,86,8
21,9F7157,159,113,87,7
21,C29781,181,127,107,5
21,C59177,197,145,119,4
21,CCA587,183,132,111,5
21,996553,153,101,83,8
21,875846,135,88,70,9
21,9F6D57,159,109,87,7
21,90624A,144,98,74,9
21,966550,150,101,80,8
21,93654A,147,101,74,8
21,93624D,147,98,77,8
21,976450,151,100,80,8
21,AC7762,172,119,98,6
21,A9725C,169,114,92,7
21,B0866E,176,134,110,5
21,B17F69,177,127,105,5
21,A6725B,166,114,91,7
21,A87960,168,121,96,6
21,735751,115,87,81,10
21,BA9373,186,147,115,4
21,9C6753,156,103,83,8
21,A0715E,160,113,94,7
21,946551,148,101,81,8
21,84503D,132,80,61,10
21,AA7263,170,114,99,6
21,B07B65,176,123,101,6
21,A8735D,168,115,93,7
21,8C5F4B,140,95,75,9
21,B17D66,177,125,102,6
21,AD735C,173,115,92,7
21,FFD5BD,255,213,189,1
21,CC9B7C,204,155,124,3
21,A5726A,165,114,106,6
21,735751,115,87,81,10
21,E1B68D,225,182,141,1
21,B58870,154,106,82,8
21,9C745D,116,83,71,10
21,A96F52,169,111,82,7
21,9B6852,155,104,82,8
21,B78262,159,116,91,7
21,8D614F,141,97,79,9
21,AC7A5E,172,122,94,6
21,A16E58,161,110,88,7
21,B07D66,176,125,102,6
21,8A5F4B,138,95,75,9
21,A67062,166,112,98,7
21,AB7459,171,116,89,7
21,C29D81,181,142,113,5
21,A4755C,164,117,92,7
21,C8A179,171,139,118,5
21,BE8A72,190,138,114,4
21,9C644C,156,100,76,8
21,B27D66,178,125,102,6
21,7B473D,123,71,61,10
21,BF8A6D,191,138,109,5
21,A4745D,164,116,93,7
21,D7AF97,215,175,151,1
21,9F7B63,131,92,78,9
21,AC7B61,157,105,86,8
21,B88A70,155,101,79,8
21,94594E,157,91,89,8
21,A06F5B,131,90,76,9
21,B08468,145,98,77,9
21,855C4D,133,92,77,9
21,825848,130,88,72,9
21,9D7558,157,117,88,7
21,805E4E,128,94,78,9
21,976753,151,103,83,8
21,B08469,155,108,85,8
21,AA7963,170,121,99,6
21,BC8F72,174,125,98,6
21,9A6D50,154,109,80,8
21,A37863,163,120,99,6
21,976655,151,102,85,8
21,8A5C4D,138,92,77,9
21,805546,128,85,70,10
21,966752,150,103,82,8
21,AC7C5F,172,124,95,6
21,A96D57,169,109,87,7
21,865447,134,84,71,9
21,AC7A63,172,122,99,6
21,A26F5A,162,111,90,7
21,976A54,151,106,84,8
21,9E6B5B,158,107,91,7
21,AA7460,170,116,96,7
21,C79C88,199,156,136,3
21,9A6A54,154,106,84,8
21,955F4B,149,95,75,8
21,996350,153,99,80,8
21,AF7E6B,175,126,107,6
21,BF9883,191,152,131,3
21,8A5E4D,138,94,77,9
21,895A4C,137,90,76,9
21,BC957C,188,149,124,4
21,9C7066,156,112,102,7
21,93604B,147,96,75,9
21,855947,133,89,71,9
21,7E5546,126,85,70,10
21,8E5C4C,142,92,76,9
21,9D6F56,157,111,86,7
21,8B5D4F,139,93,79,9
21,A57157,165,113,87,7
21,C09379,192,147,121,4
21,7D4D3F,125,77,63,10
21,895C4D,137,92,77,9
21,A27058,162,112,88,7
21,BB8F7B,187,143,123,4
21,A36D59,163,109,89,7
21,94604A,148,96,74,9
21,9C644C,156,100,76,8
21,A3725D,163,114,93,7
21,A07456,160,116,86,7
21,95604A,149,96,74,8
21,BB8B79,187,139,121,4
21,7C4E40,124,78,64,10
21,9F6C57,159,108,87,7
21,C29680,175,129,101,6
21,AC7C64,153,108,82,8
21,AA7961,151,100,81,8
21,996C56,153,108,86,8
21,D4A48D,162,100,76,8
21,B68B70,165,117,91,7
21,B98870,166,110,84,7
21,A8785E,171,121,94,6
21,A4785F,153,100,80,8
21,9C674F,154,106,81,8
21,C2927E,177,125,106,6
21,C28C74,129,73,61,10
21,A97260,169,114,96,7
21,A97864,169,120,100,6
21,B8856E,184,133,110,5
21,A0776B,146,102,91,8
21,AC7F6E,172,127,110,5
21,BA9373,186,147,115,4
21,D8A383,197,150,123,3
21,8B5947,139,89,71,9
21,C89A7E,200,154,126,3
21,AB8B76,171,139,118,5
21,94604C,148,96,76,8
21,CB9C7F,203,156,127,3
21,CC977E,204,151,126,3
21,CEA287,206,162,135,2
21,B9876B,185,135,107,5
21,C8A179,200,161,121,3
21,DCB08B,186,147,115,4
21,976753,151,103,83,8
21,B88C77,184,140,119,4
21,92674F,146,103,79,8
21,B18169,177,129,105,5
21,C5976B,167,122,102,6
21,B9896F,185,137,111,5
21,B6856A,182,133,106,5
21,C59D7F,197,157,127,3
21,AF7560,175,117,96,6
21,976950,151,105,80,8
21,7A4F3E,122,79,62,10
21,8F5E46,143,94,70,9
21,986853,152,104,83,8
21,C2967B,194,150,123,4
21,9C6A59,156,106,89,8
21,915F4A,145,95,74,9
21,A97E68,169,126,104,6
21,9C694E,156,105,78,8
21,BD8C73,189,140,115,4
21,8C5A4A,140,90,74,9
21,A16D57,161,109,87,7
21,9C6A54,156,106,84,8
21,AA795D,170,121,93,6
21,AB7862,171,120,98,6
21,936354,147,99,84,8
21,956954,149,105,84,8
21,93664E,147,102,78,8
21,B68466,182,132,102,5
21,8D624E,141,98,78,9
21,9B684E,155,104,78,8
21,875846,135,88,70,9
21,9E7059,158,112,89,7
21,987055,152,112,85,8
21,99634C,153,99,76,8
21,CD9C82,205,156,130,3
21,C29176,194,145,118,4
21,8B5849,139,88,73,9
21,854E43,133,78,67,10
21,B88B6D,184,139,109,5
21,A8795E,168,121,94,6
21,A4755B,164,117,91,7
21,A5755B,165,117,91,7
21,A5715A,165,113,90,7
21,965C50,150,92,80,8
21,B6876D,182,135,109,5
21,9C6C53,156,108,83,8
21,8B6349,139,99,73,9
21,80624A,128,98,74,9
21,C5967B,197,150,123,3
21,A87254,168,114,84,7
15,6E4F44,110,79,68,11
15,815A4C,129,90,76,9
15,8F6654,143,102,84,8
15,836154,131,97,84,9
15,94634F,148,99,79,8
15,8E604E,142,96,78,9
15,8D5C5B,141,92,91,9
15,B58561,181,133,97,5
15,92614A,146,97,74,9
15,765144,118,81,68,10
15,926950,146,105,80,8
15,86574A,134,87,74,9
15,7E5544,126,85,68,10
15,7C5549,124,85,73,10
15,8F5E50,143,94,80,9
15,9D6759,157,103,89,8
15,976548,151,101,72,8
15,7E4D43,126,77,67,10
15,CE9E8C,174,134,98,6
15,A27262,162,114,98,7
15,9C6D56,156,109,86,8
15,966D5D,150,109,93,8
15,95614E,149,97,78,8
15,B07957,176,121,87,6
15,986750,152,103,80,8
15,AA7C63,170,124,99,6
15,A36E59,163,110,89,7
15,8F5945,143,89,69,9
15,95654E,149,101,78,8
15,915D4D,145,93,77,9
15,AD7761,173,119,97,6
15,A3715E,163,113,94,7
15,AB7566,171,117,102,6
15,7C5549,124,85,73,10
15,AB7566,171,117,102,6
15,9C6A5C,156,106,92,7
15,976C55,151,108,85,8
15,A97B5F,169,123,95,6
15,754C3F,117,76,63,10
15,BB8A6C,187,138,108,5
15,D9A189,217,161,137,2
15,A9745A,169,116,90,7
15,B47F67,180,127,103,5
15,966654,150,102,84,8
15,946652,148,102,82,8
15,CAA38E,202,163,142,2
15,79554A,121,85,74,10
15,7F614E,127,97,78,9
15,C8A28D,188,141,115,4
15,946856,176,128,106,5
15,885848,136,88,72,9
15,A3755A,163,117,90,7
15,775347,119,83,71,10
15,906552,144,101,82,8
15,B78671,183,134,113,5
15,875C4A,135,92,74,9
15,A56E5C,165,110,92,7
15,B1876B,177,135,107,5
15,976C55,151,108,85,8
15,B18776,177,135,118,5
15,8F6654,143,102,84,8
15,8D5E4B,141,94,75,9
15,8F5F51,143,95,81,9
15,976251,151,98,81,8
15,926053,146,96,83,8
15,7F5546,127,85,70,10
15,775441,119,84,65,10
15,885E50,136,94,80,9
15,9A6E56,154,110,86,8
15,9D6953,157,105,83,8
15,9A6950,154,105,80,8
15,845547,132,85,71,9
15,AC7859,172,120,89,7
15,936458,147,100,88,8
15,9A6552,154,101,82,8
15,A16C54,147,97,73,9
15,B27D62,164,109,82,7
15,9A6951,152,93,75,8
15,C9A289,180,131,111,5
15,9F6952,173,117,91,7
15,9D6C54,117,66,60,11
15,AF7A65,148,97,77,8
15,9E6B53,161,108,86,7
15,8B594D,139,89,77,9
15,845A4A,132,90,74,9
15,A0725D,160,114,93,7
15,B17C65,177,124,101,6
15,855E4E,133,94,78,9
15,9B6753,155,103,83,8
15,96644F,150,100,79,8
15,8D5B4E,141,91,78,9
15,A77761,177,129,109,5
15,916E5B,114,77,67,10
15,8A5B4D,138,91,77,9
15,A37662,163,118,98,7
15,9F6F52,159,111,82,7
15,8B5D41,139,93,65,9
15,8A6151,138,97,81,9
15,8B5D4F,139,93,79,9
15,996C55,153,108,85,8
15,B58875,181,136,117,5
15,915E4D,145,94,77,9
15,92654F,146,101,79,8
15,91634B,145,99,75,9
15,93634F,147,99,79,8
15,90634E,144,99,78,8
15,9A6E59,154,110,89,7
15,B17E66,178,127,104,5
15,8A5D51,138,93,81,9
15,8F634D,143,99,77,9
15,7E5343,126,83,67,10
15,A06A58,160,106,88,7
15,C8A083,200,160,131,3
15,906553,144,101,83,8
15,A1745C,161,116,92,7
15,95634F,149,99,79,8
15,8E6851,142,104,81,8
15,A2847A,162,132,122,5
15,9C6D57,156,109,87,8
15,956652,149,102,82,8
15,8A5D4F,138,93,79,9
15,AE755B,174,117,91,7
15,946450,157,112,92,7
15,977057,151,112,87,8
15,AF8267,175,132,105,5
15,90614C,144,97,76,9
15,977057,151,112,87,8
15,BE927C,181,134,107,5
15,936551,147,101,81,8
15,AD7863,173,120,99,6
15,A26D57,162,109,87,7
15,976352,151,99,82,8
15,A16557,161,101,87,8
15,AF7763,175,119,99,6
15,9D6352,157,99,82,8
15,9D6954,157,105,84,8
15,AE8166,174,129,102,6
15,AF7763,175,119,99,6
15,875F4D,135,95,77,9
15,955D4D,149,93,77,9
15,B47E69,180,126,105,5
15,966A54,150,106,84,8
15,A87961,168,121,97,6
15,BA7E64,186,126,100,5
15,875C4D,135,92,77,9
15,9E6F5A,158,111,90,7
15,92594E,146,89,78,9
15,8E604F,142,96,79,9
15,774F43,119,79,67,10
15,8C614F,140,97,79,9
15,8B5F4E,139,95,78,9
15,784E43,120,78,67,10
15,9A6F5A,154,111,90,7
15,B77A67,183,122,103,5
15,C69F85,198,159,133,3
15,A1745E,161,116,94,7
15,AC7C64,172,124,100,6
15,B07F67,176,127,103,6
15,8B5F4E,139,95,78,9
15,A87762,168,119,98,6
15,A8765F,168,118,95,7
15,8A5E50,138,94,80,9
15,B38368,179,131,104,5
15,885944,163,113,89,7
15,A8715E,168,113,94,7
15,956751,149,103,81,8
15,925F43,146,95,67,9
15,805647,128,86,71,10
15,8A5C4B,138,92,75,9
15,8D654E,141,101,78,9
15,B4856C,180,133,108,5
15,976855,151,104,85,8
15,936653,147,102,83,8
15,A26E5B,162,110,91,7
15,916150,145,97,80,8
15,8D6B55,141,107,85,8
15,9D6A59,157,106,89,8
15,9E6B59,158,107,89,7
15,936752,147,103,82,8
15,AC6F5D,172,111,93,7
15,B68369,182,131,105,5
15,B47D5E,180,125,94,6
15,A07059,160,112,89,7
15,946A51,148,106,81,8
15,9D7255,157,114,85,7
15,8D614F,141,97,79,9
15,9B6853,155,104,83,8
15,774F42,119,79,66,10
15,CAA18B,202,161,139,2
15,CA9F89,202,159,137,2
15,8F5C4C,143,92,76,9
15,AD745E,173,116,94,6
15,815849,129,88,73,9
15,A1745A,161,116,90,7
15,855E49,133,94,73,9
15,905E4A,144,94,74,9
15,CDA290,205,162,144,2
15,775347,119,83,71,10
15,A2735D,162,115,93,7
15,996850,153,104,80,8
15,95684E,149,104,78,8
15,90684F,144,104,79,8
15,986B54,152,107,84,8
15,91634D,145,99,77,8
15,765448,118,84,72,10
15,8C604E,140,96,78,9
15,AE876F,174,135,111,5
15,B1816E,177,129,110,5
15,966855,150,104,85,8
15,BE876D,190,135,109,5
15,8F6653,143,102,83,8
15,C2997D,194,153,125,3
15,A26B58,162,107,88,7
15,A7775D,167,119,93,7
15,83594B,131,89,75,9
15,805847,128,88,71,10
15,8D5B4C,141,91,76,9
15,916451,145,100,81,8
15,AA7962,170,121,98,6
15,A5765C,165,118,92,7
15,A36F54,163,111,84,7
15,90634C,144,99,76,9
15,945C4D,148,92,77,9
15,734F42,115,79,66,10
15,9D6B54,157,107,84,8
15,855D49,133,93,73,9
15,9A6A55,154,106,85,8
15,8E5C4E,142,92,78,9
15,95634C,149,99,76,8
15,BA8866,186,136,102,5
15,B18062,177,128,98,6
15,8F6042,143,96,66,9
15,996954,152,102,82,8
15,AB7B6A,158,100,81,8
15,AE7A64,149,100,81,8
15,B88D74,184,141,116,4
15,CDA884,202,162,135,2
15,A97260,161,101,89,8
15,AB7961,164,112,92,7
15,BF988D,186,145,120,4
15,BB8370,187,131,112,5
15,A5715A,165,113,90,7
15,9F6D53,159,109,83,8
15,CA9F83,202,159,131,3
15,AA7461,170,116,97,6
15,A66F5B,166,111,91,7
15,90624E,144,98,78,9
15,7D564A,125,86,74,10
15,9C6953,156,105,83,8
15,825349,130,83,73,10
15,8D6B5B,141,107,91,8
15,8A5D4E,138,93,78,9
15,B5856D,181,133,109,5
15,986C53,152,108,83,8
15,9D6352,157,99,82,8
15,966A51,150,106,81,8
15,8D5F51,141,95,81,9
15,9C705C,156,112,92,7
15,CDA38C,205,163,140,2
15,AF7E70,175,126,112,5
15,8A5F51,138,95,81,9
15,B07C6C,176,124,108,6
15,A5735E,165,115,94,7
15,A26E59,162,110,89,7
15,AE7C5E,174,124,94,6
15,C78C71,199,140,113,4
15,B47C67,180,124,103,6
15,A57E5E,165,126,94,6
15,946554,148,101,84,8
15,B3856C,179,133,108,5
15,905A48,144,90,72,9
15,B07D64,176,125,100,6
15,9C6B52,156,107,82,8
15,9F6E52,191,145,117,4
15,A67662,133,89,68,9
15,A67759,166,119,89,7
15,A36955,163,105,85,7
15,B5826E,122,84,71,10
15,BE8B75,190,139,117,4
15,9C6D59,156,109,89,7
15,B3886F,160,112,89,7
15,BB8D75,187,141,117,4
15,AB7560,171,117,96,6
15,B29071,178,144,113,4
15,C69F85,198,159,133,3
15,B78267,183,130,103,5
15,D2A489,210,164,137,2
15,996656,153,102,86,8
15,8C634E,140,99,78,9
15,7A5544,122,85,68,10
15,B4846B,180,132,107,5
15,CE987D,206,152,125,3
15,9F6751,159,103,81,8
15,C39674,195,150,116,4
15,,211,159,135,2
15,A97C66,184,145,123,4
15,B08663,176,134,99,5
15,B38376,179,131,118,5
15,9E6A58,158,106,88,7
15,9F6B54,159,107,84,8
15,D58973,213,137,115,4
15,B48469,148,95,76,9
15,7C5045,124,80,69,10
15,956350,149,99,80,8
15,9B6C57,155,108,87,8
15,BA836B,186,131,107,5
15,976554,162,114,96,7
15,805847,164,110,94,7
15,805C4C,127,88,74,10
15,9D7157,157,113,87,7
15,B2866E,178,134,110,5
15,9F7259,159,110,85,7
15,95684E,149,104,78,8
15,9E6854,158,104,84,8
15,7F5449,127,84,73,10
15,A67C65,143,94,74,9
15,B98D78,166,114,97,7
15,D0A589,194,153,131,3
15,A6745C,166,116,92,7
15,AA765E,170,118,94,7
15,725449,114,84,73,10
15,7B5145,123,81,69,10
15,B2836E,178,131,110,5
15,8A5F51,138,95,81,9
15,B07C6C,176,124,108,6
15,9C6854,156,104,84,8
15,885541,136,85,65,9
15,A26D57,162,109,87,7
15,9C6850,156,104,80,8
15,A47D5E,186,145,117,4
15,9C6F59,181,138,116,5
15,BC8D71,168,121,96,6
15,A16D59,138,91,73,9
15,A5735D,156,111,86,7
15,90644F,181,136,102,5
15,B07864,204,134,119,4
15,C49782,198,144,123,4
15,8E6655,172,129,106,6
15,4E3639,128,75,67,10
15,B37C64,179,124,100,6
15,855641,133,86,65,10
15,805044,128,80,68,10
15,9E5A4A,158,90,74,8
15,91654E,145,101,78,8
15,A67963,166,121,99,6
15,AF7E64,175,126,100,6
15,9C7159,156,113,89,7
15,986956,186,141,116,4
15,A47A61,164,122,97,6
15,926258,146,98,88,8
15,A9907A,169,144,122,4
15,8F6556,171,126,104,6
15,9A5A4F,154,90,79,8
15,9F6C4F,159,108,79,8
15,A67C64,166,124,100,6
15,795147,121,81,71,10
15,DEA177,222,161,119,3
15,A0705C,160,112,92,7
15,B17D64,177,125,100,6
15,8F634A,143,99,74,9
15,895F4B,137,95,75,9
15,A27D64,162,125,100,6
15,A27D62,162,125,98,6
15,976855,151,104,85,8
15,9C6B53,186,140,113,4
15,A1725A,161,114,90,7
15,AF8066,175,128,102,6
15,9C6B56,156,107,86,8
15,996E56,153,110,86,8
15,9E715C,158,113,92,7
15,93634F,147,99,79,8
15,906551,144,101,81,8
15,916855,145,104,85,8
15,8D664F,141,102,79,9
15,81594C,161,115,97,7
15,A6806A,146,103,86,8
15,A68064,131,104,82,9
15,A6837A,166,131,122,5
15,B28569,200,160,131,3
15,A0735F,160,115,95,7
15,B4876F,169,127,104,6
15,AE826A,174,130,106,5
15,A37358,163,115,88,7
15,AE7464,174,116,100,6
15,A77361,167,115,97,7
15,835C4B,131,92,75,9
15,987056,152,112,86,8
15,8E644F,142,100,79,9
15,8B5F4E,139,95,78,9
15,936352,174,128,109,5
15,CDA98A,184,138,112,5
15,B17C61,167,118,95,7
15,AD765F,145,87,73,9
15,936650,166,120,93,7
15,BE8F74,183,130,107,5
15,A9745D,134,95,72,9
15,BE937C,207,158,132,3
15,A3745B,163,113,89,7
15,A77359,167,115,89,7
15,976854,151,104,84,8
15,986B54,152,107,84,8
15,775046,119,80,70,10
15,9E6A58,158,106,88,7
15,A3775F,163,119,95,7
15,875E4A,135,94,74,9
15,A1735B,161,115,91,7
15,9C6C52,156,108,82,8
15,7F5749,127,87,73,10
15,B2846D,178,132,109,5
15,C9A088,201,160,136,2
15,815843,129,88,67,10
15,8E5949,142,89,73,9
15,9A6C56,154,108,86,8
15,966A56,150,106,86,8
15,B37C64,179,124,100,6
15,A37A60,163,122,96,7
15,A87D61,168,125,97,6
15,9B7761,155,119,97,7
15,AA7C5F,170,124,95,6
15,BE967B,190,150,123,4
15,B5876C,181,135,108,5
15,AB7B5F,171,123,95,6
15,AD7A64,147,95,77,9
15,AA7664,170,118,100,6
15,8E604B,142,96,75,9
15,8E5F49,142,95,73,9
15,8E614F,138,95,77,9
15,956856,184,137,117,4
15,8E614F,142,97,79,9
15,8E634F,173,122,100,6
15,975B4D,151,91,77,8
15,8C614C,140,97,76,9
15,9A6E5F,154,110,95,7
15,996653,153,102,83,8
15,9D6955,157,105,85,8
15,B58163,181,129,99,5
15,9D6B55,157,107,85,8
15,8F594D,143,89,77,9
15,A87556,168,117,86,7
15,96674E,150,103,78,8
15,956550,149,101,80,8
15,96664D,150,102,77,8
15,A27256,162,114,86,7
15,95654E,149,101,78,8
15,A3715E,163,113,94,7
