id,name,party,position,state,state_id,district,district_id,incumbency,sv_pp,ine_profile,age,sex,webpage,social_media,prop_1,prop_2,prop_gender,ine_pp,sv_d,ine_d,webpage_d,social_media_d,facebook,instagram,twitter,youtube,tiktok,morena,pan,pri,pt,pvem,mc,prd,ind
3015dulcsig,dulce maria corina villegas guarneros,sigamos haciendo historia,dep,veracruz,30,15-orizaba,15,0,https://datacenter.sabervotar.mx/public/images/candidatos/428113895-T-1713926067.jpg,https://candidaturas.ine.mx/detalleCandidato/4480/4,57,f,NA,NA,NA,NA,NA,https://candidaturas.ine.mx/cycc/img/fotocandidato/NA.jpg,1,1,0,0,NA,NA,NA,NA,NA,1,0,0,1,1,0,0,0
302elizsig,elizabeth cervantes de la cruz,sigamos haciendo historia,dep,veracruz,30,2-alamo,2,0,https://datacenter.sabervotar.mx/public/images/candidatos/2067085854-T-1715839416.jpg,https://candidaturas.ine.mx/detalleCandidato/4766/4,36,f,NA,https://www.facebook.com/elizabethcervantesdelacruz?mibextid=lqqj4d,"construcción de una agenda legislativa emanada en las necesidades de la población a la que representaré: como diputada federal, mi principal obligación es llegar a la cámara de diputados con una agenda legislativa lista para desahogar durante el primer periodo de sesiones ordinarias, la cual deberá estar diseñada y estructurada con base en las necesidades de la población del distrito 02, para tales efectos, desde el día 01 de campaña caminaré cada municipio y población que lo conforman, escuchando de viva voz sus más sentidas necesidades, posteriormente junto a mi equipo de trabajo y persona técnico que me asiste, elaboraremos una agenda que comprenderá la reforma y adición de los cuerpos normativos que resulten necesarios, incluso, la elaboración de nuevas leyes, en los casos que así resulte procedente, en otros, sin duda será necesario trabajar sobre proposiciones de puntos de acuerdo para presentarlos ante el pleno de la cámara de diputados; y en otras más, será necesario gestionar acercamientos con autoridades federales estatales para dar solución a las problemáticas que la ciudadanía me plantee.","apoyos para los citricultores del distrito 02: una de las demandas más sentidas de la población citricultura de la zona norte del estado, ha sido la falta de intervención gubernamental para fijar un precio justo por su producto y la erradicación del coyotaje, así como la gestión de más y mejores apoyos por parte del gobierno federal para mejorar la calidad de los cítricos, así como para la prevención de las diversas plagas que les afectan, para la exportación de sus productos; así como la existencia de seguros por la perdidas que generan los desastres meteorológicos, entre otros; por tal motivo, la gestión de apoyos para los citricultores de la región de álamo y municipios aledaños es un tema prioritario en mi agenda de trabajo, gestionaremos un acercamiento oportuno con la sederpa y vigilaremos y trabajaremos para lograr que el presupuesto a este sector tenga un incremento considerable en el presupuesto de egresos 2025, así como un uso correcto y eficiente.","la mujer indígena de la zona norte del estado, sufre una triple discriminación, por ser indígena, por ser mujer y la pobreza es la tercera problemática que la aqueja, por tal razón, tenga planteado dirigir mis esfuerzos a apoyar a las mujeres nahuas y huastecas de mi distrito, esto desde el día 1 y durante los tres años subsecuentes de ejercicio del encargo, para ello, buscaré que el mayor número de mujeres posible, perteneciente a este sector, tenga acceso a becas para sus estudios de tal modo de erradicar la deserción escolar por temas económicos, así mismo será necesario implementar jornadas educativas en las diversas zonas del distrito con mayor presencia de mujeres indígenas a fin de informarles sobre sus derechos y la manera de garantizarlos. la educación de la mujer indígena es tema toral para la mejora en su calidad de vida; por otro lado, también es necesario brindar especial apoyo a las jefas de familia, por tal motivo, tenga planteado gestionar recursos ante las diversas instancias federales competentes a fin de brindarles las herramientas y la capacitación necesaria para el autoempleo, así como para la venta y distribución de sus productos.",https://candidaturas.ine.mx/cycc/img/fotocandidato/NA.jpg,1,1,0,1,https://www.facebook.com/elizabethcervantesdelacruz?mibextid=lqqj4d,NA,NA,NA,NA,1,0,0,1,1,0,0,0
302elizmc,elizabeth gassos ramirez,mc,dep,veracruz,30,2-alamo,2,0,https://datacenter.sabervotar.mx/public/images/candidatos/1731339898-T-1713841657.jpg,https://candidaturas.ine.mx/detalleCandidato/7098/4,45,f,NA,"https://www.facebook.com/share/zmcgssgtcuvbgjv3/?mibextid=scpjly, https://www.instagram.com/lizgassos?igsh=mnewehlldtl1egxs&utm_source=qr, https://www.tiktok.com/@liz.gassos?_t=8kbg5h8ojdt&_r=1","salud y seguridad social universal. que méxico invierta en salud progresivamente hasta destinar el 6 del producto interno bruto sin recortes presupuestales, fomentar la donación de órganos en méxico para que las personas de manera consiente decidan de manera altruista ser donadores de órganos y una infancia libre de cáncer, implementando programas de cobertura universal para garantizar el abasto de medicamentos oncológicos.","campo y agricultura una atención rural digna que garantice un retiro digno y la seguridad social universal para los trabajadores del campo, así como promover el federalismo agroalimentario, proponemos destinar recursos para incrementar la producción, la productividad y la competitividad agroalimentaria del país de manera coordinada en los tres órdenes de gobierno.","el futuro de méxico será con y para las mujeres, buscando erradicar las violencias institucionales, las desigualdades y los estereotipos de género que obstaculizan el desarrollo los derechos y libertades de las mujeres, proponiendo una igualdad salarial entre hombres y mujeres, la justicia laboral para las mujeres así como que existan los protocolos de investigación y atención a víctimas efectivos y homologados en todo el país por medio de fiscalías locales especializadas en violencia de género.",https://candidaturas.ine.mx/cycc/img/fotocandidato/NA.jpg,1,1,0,1,https://www.facebook.com/share/zmcgssgtcuvbgjv3/?mibextid=scpjly,https://www.instagram.com/lizgassos?igsh=mnewehlldtl1egxs&utm_source=qr,NA,NA,https://www.tiktok.com/@liz.gassos?_t=8kbg5h8ojdt&_r=1,0,0,0,0,0,1,0,0
3010erikmc,erika monserrat blix portilla,mc,dep,veracruz,30,10-xalapa,10,0,https://datacenter.sabervotar.mx/public/images/candidatos/237897288-T-1713939236.jpg,https://candidaturas.ine.mx/detalleCandidato/6952/4,40,f,NA,NA,NA,NA,NA,https://candidaturas.ine.mx/cycc/img/fotocandidato/NA.jpg,1,1,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0
3018erikfue,erika neri medina,fuerza y corazon por mexico,dep,veracruz,30,18-zongolica,18,0,https://datacenter.sabervotar.mx/public/images/candidatos/1799997122-T-1713985022.jpg,https://candidaturas.ine.mx/detalleCandidato/5366/4,49,f,NA,https://www.facebook.com/share/zpd2kerevchwjq7w/?mibextid=qi2omg,"asegurar el uso racional y sostenible del agua para que todos los hogares veracruzanos cuenten con un suministro del recurso en cantidad y calidad suficientes. priorizar las medidas de gestión de la demanda de agua y su consumo eficiente mediante un sistema de incentivos que favorezca el ahorro, la concientización ciudadana, la disminución de las pérdidas en la distribución y la reutilización del agua.","promover energías limpias y verdes en nuestro estado de veracruz, como la solar, eólica, marina, de biodigestores, geotérmica y con imanes permanentes cercanas a los centros de mayor consumo de energía eléctrica. colaborar con la federación, con los usuarios y los permisionarios de electricidad para asegurar el suministro de energía eléctrica con menor costo.",mejorar los niveles de alimentación y nutrición. proponer programas sociales que valoren los niveles de nutrición de los grupos en situación de vulnerabilidad y presentar alternativas de solución con base en las ciencias alimentarias y nutricionales para apoyar a las personas en situación de pobreza y pobreza extrema.,https://candidaturas.ine.mx/cycc/img/fotocandidato/NA.jpg,1,1,0,1,https://www.facebook.com/share/zpd2kerevchwjq7w/?mibextid=qi2omg,NA,NA,NA,NA,0,1,1,0,0,0,1,0
3016felimc,felix emilio sacre luna,mc,dep,veracruz,30,16-cordoba,16,0,https://datacenter.sabervotar.mx/public/images/candidatos/97357630-T-1713979759.jpg,https://candidaturas.ine.mx/detalleCandidato/7056/4,61,m,NA,"https://www.facebook.com/dr.sacre?mibextid=ptkpj9, https://www.instagram.com/dr.emiliosacre?igsh=yjrrnmxxznjimxby&utm_source=qr, http://tiktok.com/dr.emiliosacre","salud: como médico conozco las necesidades en salud y principalmente el déficit que tienen los hospitales para una adecuada atención de la población derechohabiente en el caso del imss, o para el resto de la población en hospitales del sector salud no imss. apoyar para un presupuesto mayor al sector salud y modernización del sistema.",educación: reestructurar el sistema educativo del país para un desarrollo intelectual de nuestros niños y jóvenes para mejorar los niveles de vida y sean profesionales competitivos en sus diversos sectores laborales. regresar las escuelas de tiempo completo para el apoyo a madres trabajadoras.,"respetar el derecho a las mujeres para un empleo remunerado igualitario al del hombre. apoyar para que los puestos ejecutivos sean iguales para las mujeres, tanto en el sector público como en el privado. apoyo a la comunidad lgbtttiq para el respeto a sus derechos humanos. apoyo al sector campesino desprotegido con pensiones para el trabajador del campo.",https://candidaturas.ine.mx/cycc/img/fotocandidato/NA.jpg,1,1,0,1,https://www.facebook.com/dr.sacre?mibextid=ptkpj9,https://www.instagram.com/dr.emiliosacre?igsh=yjrrnmxxznjimxby&utm_source=qr,NA,NA,NA,0,0,0,0,0,1,0,0
305fransig,francisco javier velazquez vallejo,sigamos haciendo historia,dep,veracruz,30,5-poza rica de hidalgo,5,0,https://datacenter.sabervotar.mx/public/images/candidatos/1976242419-T-1714103347.jpg,https://candidaturas.ine.mx/detalleCandidato/4482/4,78,m,NA,https://www.facebook.com/javiervelazquezpozarica,ocupar un cargo en el congreso federal me brinda la oportunidad histórica de coadyuvar activamente para la aprobación de las reformas constitucionales. 1.	avanzar en la elaboración y aprobación de la ley que regule las zonas metropolitanas del país. población objetivo: toda. meta: lograr que se apruebe una ley específica. en un plazo de dos años.,"2. revisar y adecuar las leyes que tienen que ver con el cuidado ambiental, principalmente en el tema del manejo adecuado de los desechos sólidos. población objetivo: toda. meta: que las leyes adecuadas permitan ordenar el manejo y procesamiento de los desechos sólidos de manera obligatoria. plazo: 3 años.","fortalecer nuestra legislación mexicana a favor de las niñas y mujeres, estableciendo penas y sanciones más severas contra quienes atenten contra la seguridad y las libertades de la mujer promoviendo con ello es desarrollo integral de la mujer; estoy convencido de que en el méxico de hoy, solo con la participación activa de la mujer podremos consolidar el desarrollo y la paz en méxico.",https://candidaturas.ine.mx/cycc/img/fotocandidato/NA.jpg,1,1,0,1,https://www.facebook.com/javiervelazquezpozarica,NA,NA,NA,NA,1,0,0,1,1,0,0,0
3017haydfue,haydee montero sanchez,fuerza y corazon por mexico,dep,veracruz,30,17-cosamaloapan,17,0,https://datacenter.sabervotar.mx/public/images/candidatos/247641034-T-1713981273.jpg,https://candidaturas.ine.mx/detalleCandidato/103211/4,45,f,NA,"https://www.facebook.com/profile.php?id=61556396951021&mibextid=lqqj4d, https://www.instagram.com/haydeemontero_s?igsh=mtq4ajbjdnr5dmk5bq==","voy a proponer que regresen las instancias infantiles, para que las madres y padres trabajadores vayan a desarrollar sus actividades laborales con la tranquilidad de saber que sus hijos estarán bien atendidos y resguardados, que tengan la plena confianza que serán atendidos con la mejor calidad.","los programas sociales no se irán, estos van a permanecer y los vamos a enriquecer; vamos a poner que la edad para acceder a los programas de adultos mayores baje a los 60 años de edad y los beneficiarios puedan recibir otro beneficio adicional al que tengan, los programas sociales se quedan.","gestionaré crear mejores condiciones de trabajo y oportunidades para nuestras futuras generaciones, para que estos se desarrollen en un país lleno de oportunidades y no tengan que migrar fuera de nuestro país por la falta de empleo, méxico es un país lleno de riquezas naturales y necesitamos de nuestros jóvenes para sacarlo adelante.",https://candidaturas.ine.mx/cycc/img/fotocandidato/NA.jpg,1,1,0,1,https://www.facebook.com/profile.php?id=61556396951021&mibextid=lqqj4d,https://www.instagram.com/haydeemontero_s?igsh=mtq4ajbjdnr5dmk5bq==,NA,NA,NA,0,1,1,0,0,0,1,0
3018ignamc,ignacio ramirez flores,mc,dep,veracruz,30,18-zongolica,18,0,https://datacenter.sabervotar.mx/public/images/candidatos/456634152-T-1713984412.jpg,https://candidaturas.ine.mx/detalleCandidato/6678/4,27,m,NA,"https://www.facebook.com/profile.php?id=61553426399021&mibextid=jrokgi, https://www.instagram.com/nachoramirezrf?igsh=mwlxnzzumm14mhdjdg3d3d&utm_source=qr","la defensa del desarrollo económico agropecuario, mejoras en los precios de nuestra actividad económica primaria y así impulsar la economía local de nuestros pueblos, establecer precios dignos en nuestros principales productos agropecuarios, así como los derechos de quienes trabajan la tierra.","fortalecer el sistema de salud, proponer el incremento en el presupuesto de salud, así como de clínicas y hospitales rurales que necesitan atención prioritaria para brindar un sistema de salud estable con medicamentos y servicios dignos con la ampliación en infraestructura. hospitalaria de los hospitales rurales para así poder incrementar el número de especialidades médicas.","ampliar la carga penal referente a discriminación por razones de género o grupos sociales en situación de discriminación, proponer talleres sociales para la inclusión social y el respeto entre formas de pensar de la sociedad, incluir en talleres en las escuelas que enseñen valores asociados al respeto y así disminuir la discriminación.",https://candidaturas.ine.mx/cycc/img/fotocandidato/NA.jpg,1,1,0,1,https://www.facebook.com/profile.php?id=61553426399021&mibextid=jrokgi,https://www.instagram.com/nachoramirezrf?igsh=mwlxnzzumm14mhdjdg3d3d&utm_source=qr,NA,NA,NA,0,0,0,0,0,1,0,0
303irmafue,irma araceli romero rodriguez,fuerza y corazon por mexico,dep,veracruz,30,3-cosoleacaque,3,0,https://datacenter.sabervotar.mx/public/images/candidatos/1456603085-T-1714092721.jpg,https://candidaturas.ine.mx/detalleCandidato/5226/4,47,f,NA,"https://www.facebook.com/irmaaraceliromero, https://twitter.com/nenaromero03, https://www.instagram.com/nena_romero03/, https://www.youtube.com/@nenaromero03, https://www.tiktok.com/@nena_romero03","una de las principales prioridades de mi campaña es la defensa y promoción de los derechos de las personas con discapacidad. me comprometo a trabajar incansablemente para garantizar que todas las personas con discapacidad, sin importar su edad, reciban los apoyos y servicios necesarios para vivir una vida plena e inclusiva. esto incluye la implementación de políticas y programas que aseguren el acceso equitativo a la educación, el empleo, la atención médica y otros servicios básicos. además, me comprometo a ser un defensor activo de la inclusión social y la accesibilidad en todos los aspectos de la vida pública y comunitaria. creo firmemente en la igualdad de oportunidades para todas las personas, y trabajaré incansablemente para hacer de esta visión una realidad para las personas con discapacidad en nuestra comunidad.","me comprometo a abogar por una mayor atención médica para todos los mexicanos. esto incluye la construcción de nuevos hospitales y la mejora de la infraestructura médica existente para garantizar que todos tengan acceso a atención de calidad cuando la necesiten. además, propongo el acceso gratuito a cirugías para todos los ciudadanos, asegurando que no existan barreras económicas para recibir tratamientos médicos necesarios. creo firmemente que la salud es un derecho fundamental, y trabajaré incansablemente para garantizar que todos los mexicanos puedan acceder a servicios de salud adecuados y oportunos, sin importar su situación económica. esta propuesta es un paso crucial hacia la construcción de un sistema de salud más equitativo y accesible para todos.","como parte de mi compromiso con la equidad de género y la lucha contra la discriminación, propongo la implementación de programas integrales de empoderamiento y apoyo para las mujeres en nuestra comunidad. esto incluye iniciativas de capacitación laboral, acceso a oportunidades de empleo digno y remunerado, así como el fortalecimiento de redes de apoyo y protección para aquellas que son víctimas de violencia de género. además, me comprometo a promover políticas de inclusión y no discriminación en todos los ámbitos, garantizando la igualdad de oportunidades para todas las personas, independientemente de su género, orientación sexual, origen étnico o situación socioeconómica. esto se traduce en la creación de espacios seguros y libres de discriminación, así como en la promoción de la educación en valores de respeto, igualdad y diversidad desde temprana edad. mi objetivo es construir una comunidad más justa y equitativa, donde todas las personas puedan desarrollarse plenamente y alcanzar su máximo potencial, sin importar su género o cualquier otra característica que pudiera ser motivo de discriminación.",https://candidaturas.ine.mx/cycc/img/fotocandidato/NA.jpg,1,1,0,1,https://www.facebook.com/irmaaraceliromero,https://www.instagram.com/nena_romero03/,https://twitter.com/nenaromero03,https://www.youtube.com/@nenaromero03,https://www.tiktok.com/@nena_romero03,0,1,1,0,0,0,1,0
306jaimsig,jaime humberto perez bernabe,sigamos haciendo historia,dep,veracruz,30,6-papantla de olarte,6,1,https://datacenter.sabervotar.mx/public/images/candidatos/932777688-T-1715299838.jpg,https://candidaturas.ine.mx/detalleCandidato/57217/4,51,m,https://partidodeltrabajo.com.mx/,"https://www.facebook.com/ptnacionalmx, https://twitter.com/ptnacionalmx?ref_src=twsrc5egoogle7ctwcamp5eserp7ctwgr5eauthor, https://www.instagram.com/ptnacionalmx/, https://www.youtube.com/@partidodeltrabajo4783","acerca del apoyo al campo, el último año gracias a la falta de lluvia muchas cosechas no funcionaron y las personas que se dedican a ello tuvieron mucha perdida económica por estas malas cosechas, además de que también hace falta jóvenes los cuales se involucren en ese gran arte de la cosecha, así como la política lo tienen en un lugar olvidado y no les gusta participar.","propuesta social deseo fomentar una cultura basada en principios y valores, que permitan la construcción de una sociedad socialista, es decir, humanista, democrática, preservando los usos y costumbres que nos funcionaban y actualmente carecen de importancia por la dinámica de vida actual.","no a la discriminación de ningún grupo vulnerable. la inserción social y laboral de las personas con discapacidad diferentes de acuerdo con lo establecido. empleos para discapacitados: fomentar la creación de empleos dignos enfocados a personas con discapacidad, mujeres y jóvenes en situación de vulnerabilidad, esto a través de alianzas entre las empresas y el gobierno.",https://candidaturas.ine.mx/cycc/img/fotocandidato/NA.jpg,1,1,1,1,https://www.facebook.com/ptnacionalmx,https://www.instagram.com/ptnacionalmx/,https://twitter.com/ptnacionalmx?ref_src=twsrc5egoogle7ctwcamp5eserp7ctwgr5eauthor,https://www.youtube.com/@partidodeltrabajo4783,NA,1,0,0,1,1,0,0,0
3014jesssig,jessica ramirez cisneros,sigamos haciendo historia,dep,veracruz,30,14-minatitlan,14,0,https://datacenter.sabervotar.mx/public/images/candidatos/1123943100-T-1713930959.jpg,https://candidaturas.ine.mx/detalleCandidato/4304/4,38,f,NA,"https://www.facebook.com/jessicaramirezoficial/?locale=es_la, https://www.instagram.com/jessicaramirezcisneros/","para seguir impulsando cada iniciativa y mejora a nuestro querido veracruz y desde luego seguir siendo parte de la transformación de nuestro país, para que el pueblo tenga el país que merece junto con los cambios verdaderos y honestos que hacen de esta transformación un revulsivo.","para seguir impulsando cada iniciativa y mejora a nuestro querido veracruz y desde luego seguir siendo parte de la transformación de nuestro país, para que el pueblo tenga el país que merece junto con los cambios verdaderos y honestos que hacen de esta transformación un revulsivo.","para seguir impulsando cada iniciativa y mejora a nuestro querido veracruz y desde luego seguir siendo parte de la transformación de nuestro país, para que el pueblo tenga el país que merece junto con los cambios verdaderos y honestos que hacen de esta transformación un revulsivo.",https://candidaturas.ine.mx/cycc/img/fotocandidato/NA.jpg,1,1,0,1,https://www.facebook.com/jessicaramirezoficial/?locale=es_la,https://www.instagram.com/jessicaramirezcisneros/,NA,NA,NA,1,0,0,1,1,0,0,0
308jorgmor,jorge alberto mier acolt,morena,dep,veracruz,30,8-las trancas,8,0,https://datacenter.sabervotar.mx/public/images/candidatos/1411478500-T-1714007626.jpg,https://candidaturas.ine.mx/detalleCandidato/5970/4,54,m,NA,NA,"con el fin de lograr niveles de legislación acordes a un país social, como el que pretendemos sea méxico, y desde una óptica con trasfondo humanista, se trataría de inferir con propuestas legislativas que optimicen la activación de la sociedad. tomando los aspectos principales de nuestro proyecto de transformación, enfocaría estas propuestas a los aspectos económico y social, por ejemplo, desde lo económico: propondría generar un espacio de trabajo, aprender a valorar la tierra y la producción que se obtiene de esta. utilizar especialmente espacios que aumenten la productividad agropecuaria y el desarrollo, haciéndolos autosuficientes.","desde el aspecto social: propondría la búsqueda de revalorizar el concepto de la asociatividad, la solidaridad comunitaria y la cultura del trabajo como fuente de satisfacción. enfocando estas propuestas a mi distrito, que es un gran productor de cítrico, propondría un fondo de garantía citrícola para la modernización productiva de este sector. es importante señalar que propuestas legislativas podrían ser muchas, dada la diversidad y características de los municipios que conforman el distrito viii federal con cabecera en emiliano zapata en el estado de veracruz, pero, sin embargo, aquí lo importante es que toda iniciativa que se presente ante el congreso local, deberán nutrirse de ideas universales, ya que lo esencial de nuestro proyecto es una visión de estado, donde se creen las condiciones para que la gente pueda vivir feliz y libre; deberán ser también iniciativas con una política económica donde lo indispensable no sea el crecimiento económico sino la justicia.","de ley redactada, se incorpore la perspectiva de género desde su diseño, así como en la elaboración de cada dictamen; hay que considerar que algunos cambios legales que carecen de un diagnóstico adecuado en materia de género pueden tener efectos no deseados, contraproducentes en el grupo social al que se busca beneficiar. para corregir lo anterior, la estrategia de transversalidad de género está pensada para estar presente en las distintas etapas del proceso legislativo: presentación de la iniciativa de ley; análisis de la iniciativa; y elaboración del dictamen; con el fin de contar con la intervención técnica adecuada que incorpore la perspectiva de género antes de su aprobación.",https://candidaturas.ine.mx/cycc/img/fotocandidato/NA.jpg,1,1,0,0,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0
307josefue,jose de la torre sanchez,fuerza y corazon por mexico,dep,veracruz,30,7-martinez de la torre,7,0,https://datacenter.sabervotar.mx/public/images/candidatos/781311507-T-1714440849.jpg,https://candidaturas.ine.mx/detalleCandidato/4872/4,67,m,NA,NA,NA,NA,NA,https://candidaturas.ine.mx/cycc/img/fotocandidato/NA.jpg,1,0,0,0,NA,NA,NA,NA,NA,0,1,1,0,0,0,1,0
3011josemc,jose francisco gonzalez aynes,mc,dep,veracruz,30,11-coatzacoalcos,11,0,https://datacenter.sabervotar.mx/public/images/candidatos/1380760371-T-1713929407.jpg,https://candidaturas.ine.mx/detalleCandidato/6810/4,63,m,https://www.drpepeaynes.com/,"https://www.facebook.com/drpepeaynes, https://www.instagram.com/drpepeaynes","la población objetivo, productores del campo, crear una ley para la creación de un programa de extensionismo e innovación tecnológica moderno, de acuerdo a las necesidades nacionales. establecer este programa por 30 años para que no se pierda la continuidad, ya que la mayoría de los programas de transferencia de tecnología se pierden cada sexenio. dar continuidad a los programas de transferencia de tecnología, que fueron un éxito y se encuentran cancelados.","dirigida a los campesinos, crear un programa nacional de desarrollo rural para los pequeños productores que viven del autoconsumo, establecer programas de capacitación, crear fuentes de comercialización, establecer mercados donde se comercialicen sus productos, crear escuelas para los niños de estas comunidades marginadas, caminos, becas, guarderías, comedores comunitarios, centros de capacitación para mujeres, clínicas de asistencia médica.","población objetivo: mujeres maltratadas, establecer de nuevo los centros de atención médica y psicológica para la mujer, centros donde ellas puedan estar durante su atención médica y a la vez, capacitarlas con diferentes oficios para reingresar a la sociedad con seguridad. crear de nuevo las estancias infantiles que permitan que estas mujeres puedan dejar a sus hijos.",https://candidaturas.ine.mx/cycc/img/fotocandidato/NA.jpg,1,1,1,1,https://www.facebook.com/drpepeaynes,https://www.instagram.com/drpepeaynes,NA,NA,NA,0,0,0,0,0,1,0,0
3019juanfue,juan manuel rayas arvizu,fuerza y corazon por mexico,dep,veracruz,30,19-san andres tuxtla,19,0,https://datacenter.sabervotar.mx/public/images/candidatos/1561567792-T-1713986208.jpg,https://candidaturas.ine.mx/detalleCandidato/5238/4,54,m,NA,https://www.facebook.com/juanmanuel.rayasarvizu/?locale=es_la,realizar desde la administración pública una asignación eficiente de los factores de producción para incrementar la productividad de la economía veracruzana y propiciar la creación de cadenas productivas de valor donde los ciudadanos desarrollen sus actividades productivas en las que aprovechen al máximo su talento.,"promover el desarrollo del campo veracruzano con los técnicos locales capacitados y con experiencia para que brinden asesoría en su propia región y hacer productivo el campo conforme a su vocación agropecuaria y las técnicas productivas e incrementar la competitividad en el sector agropecuario mediante la inversión en el desarrollo de capital físico, humano y tecnológico.","revisar las vías de queja y denuncia de la violencia política contra las mujeres en razón de género, considerando la opinión del ine, oplev y organismos jurisdiccionales competentes para reformar la legislación en la materia y hacer más eficaz el derecho a la justicia electoral para las mujeres.",https://candidaturas.ine.mx/cycc/img/fotocandidato/NA.jpg,1,1,0,1,https://www.facebook.com/juanmanuel.rayasarvizu/?locale=es_la,NA,NA,NA,NA,0,1,1,0,0,0,1,0
303julimc,julio cesar gonzalez fernandez,mc,dep,veracruz,30,3-cosoleacaque,3,0,https://datacenter.sabervotar.mx/public/images/candidatos/1507921298-T-1714089189.jpg,https://candidaturas.ine.mx/detalleCandidato/7102/4,33,m,NA,"https://www.facebook.com/yuyogonz, https://www.twitter.com/yuyogonz, https://www.instagram.com/yuyogonz, https://www.tiktok.com/yuyogonz","apoyo al campo. busco obtener apoyo real para el sector agrario de nuestro distrito, dónde el campesino pueda recibir capacitaciones por parte de profesionistas que sean especialistas en estas áreas, donde puedan aportar su conocimiento enriqueciendo el conocimiento del campesino para que ellos puedan ponerlo en práctica en sus sembradíos, apoyo con programas procampo donde se les pueda garantizar precios bajos en la materia prima, programas de crédito agrario con mejores remuneraciones, donde ellos puedan gozar de una pensión y seguro. podría asegurar que el campo es el sector más importante de nuestro país, pero lamentablemente no cuenta con el apoyo necesario.","inversión y desarrollo para el distrito. nuestro distrito es muy grande y prospero en muchas cosas, cosoleacaque es un lugar que está lleno de posibilidades y oportunidades tanto para la industria como para el sector privado, busco poder promover nuestro distrito para que empresas puedan establecerse con energías limpias renovables, de esta manera de generan mayores propuestas laborales y derrame económico en nuestro municipio, beneficiando a las y los ciudadanos de cosoleacaque.","proponer leyes más severas que castiguen el acoso a poblaciones con diversidad de género. promoviendo la inclusión de diversidad cultural. dentro de nuestro distrito, haciendo activa su participación en el sector que lo requieran, de igual forma, el promover retomar nuestra cultura, tradiciones y costumbres ancestrales. poder lograr una paridad en la vida política, y poder avanzar en la pluralidad democrática.",https://candidaturas.ine.mx/cycc/img/fotocandidato/NA.jpg,1,1,0,1,https://www.facebook.com/yuyogonz,https://www.instagram.com/yuyogonz,NA,NA,https://www.tiktok.com/yuyogonz,0,0,0,0,0,1,0,0
3012karimc,karina guzman marin,mc,dep,veracruz,30,12-veracruz,12,0,https://datacenter.sabervotar.mx/public/images/candidatos/1049989116-T-1713899636.jpg,https://candidaturas.ine.mx/detalleCandidato/6846/4,43,f,NA,NA,NA,NA,NA,https://candidaturas.ine.mx/cycc/img/fotocandidato/NA.jpg,1,1,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0
307karlmc,karla estrada gomez,mc,dep,veracruz,30,7-martinez de la torre,7,0,https://datacenter.sabervotar.mx/public/images/candidatos/1406949810-T-1714091105.jpg,https://candidaturas.ine.mx/detalleCandidato/7252/4,51,f,NA,"https://www.facebook.com/karla.estradagomez.56?mibextid=qi2omg, https://twitter.com/karlaestradagom?t=cdkp7vpptxn_i6lhyf2agg&s=08, https://www.instagram.com/karlaestradamx?igsh=egrhywm2dmhtz2g3, https://www.tiktok.com/@karlaestradamovimiento?_t=8kbt9i2hxrw&_r=1","el impulso a las escuelas de tiempo completo, ya que hoy en día somos muchas las mujeres que llevamos a cabo la educación y el sustento de nuestros hijos y las jornadas laborales son muy demandantes y con ese tipo de ayuda en las escuelas podemos contribuir a que las mujeres se sigan desarrollando continuamente.","retomar el tema en el sector salud para que las personas sean beneficiadas con medicamentos, consultas con la finalidad de mejor su calidad de vida y la prevención de enfermedades que cada vez son más frecuentes, así como la mejora en los centros de atención así como la organización de jornadas que ayuden a llevar consultas a las comunidades más alejadas.","el apoyo a las emprendedoras que tengan un plan de trabajo que las ayude a salir adelante, impulsando así a la economía de sus familias con la intención de mejorar su calidad de vida y de esta manera tener mayor ingreso en sus hogares, creando así un entorno saludable para los y las adolescentes.",https://candidaturas.ine.mx/cycc/img/fotocandidato/NA.jpg,1,1,0,1,https://www.facebook.com/karla.estradagomez.56?mibextid=qi2omg,https://www.instagram.com/karlaestradamx?igsh=egrhywm2dmhtz2g3,https://twitter.com/karlaestradagom?t=cdkp7vpptxn_i6lhyf2agg&s=08,NA,https://www.tiktok.com/@karlaestradamovimiento?_t=8kbt9i2hxrw&_r=1,0,0,0,0,0,1,0,0
